,equity
2018-01-02,1.0
2018-01-03,1.0
2018-01-04,1.0
2018-01-05,1.0
2018-01-08,1.0
2018-01-09,1.0
2018-01-10,1.0
2018-01-11,1.0
2018-01-12,1.0
2018-01-15,1.0
2018-01-16,1.0
2018-01-17,1.0
2018-01-18,1.0
2018-01-19,1.0
2018-01-22,1.0
2018-01-23,1.0
2018-01-24,1.0
2018-01-25,1.0
2018-01-26,1.0
2018-01-29,1.0
2018-01-30,1.0
2018-01-31,1.0
2018-02-01,1.0
2018-02-02,1.0
2018-02-05,1.0
2018-02-06,1.0
2018-02-07,1.0
2018-02-08,1.0
2018-02-09,1.0
2018-02-12,1.0
2018-02-13,1.0
2018-02-14,1.0
2018-02-15,1.0
2018-02-16,1.0
2018-02-19,1.0
2018-02-20,1.0
2018-02-21,1.0
2018-02-22,1.0
2018-02-23,1.0
2018-02-26,1.0
2018-02-27,1.0
2018-02-28,1.0
2018-03-01,1.0
2018-03-02,1.0
2018-03-05,1.0
2018-03-06,1.0
2018-03-07,1.0
2018-03-08,1.0
2018-03-09,1.0
2018-03-12,1.0
2018-03-13,1.0
2018-03-14,1.0
2018-03-15,1.0
2018-03-16,1.0
2018-03-19,1.0
2018-03-20,1.0
2018-03-21,1.0
2018-03-22,1.0
2018-03-23,1.0
2018-03-26,1.0
2018-03-27,0.9995
2018-03-28,0.9868666649108708
2018-03-29,0.9696180513333109
2018-03-30,0.9644645821429955
2018-04-02,0.9569835308579516
2018-04-03,0.9605297376812334
2018-04-04,0.9613852766538579
2018-04-05,0.9789410095976442
2018-04-06,0.9747758089831339
2018-04-09,0.9652486481319527
2018-04-10,0.957039136709418
2018-04-11,0.9372843630260299
2018-04-12,0.9114654654356505
2018-04-13,0.8984404942880905
2018-04-16,0.9123305479231618
2018-04-17,0.9329713020023743
2018-04-18,0.9418557430388871
2018-04-19,0.9443508869896673
2018-04-20,0.9370549888168758
2018-04-23,0.9341598392436309
2018-04-24,0.9421925273472137
2018-04-25,0.9500753635147795
2018-04-26,0.9658912508805614
2018-04-27,0.9710684832434071
2018-04-30,0.9671423227930163
2018-05-01,0.9548213674972849
2018-05-02,0.9379139645758776
2018-05-03,0.9371337721639049
2018-05-04,0.9360470022256877
2018-05-07,0.9351984482940238
2018-05-08,0.9345646316088605
2018-05-09,0.9088330143783061
2018-05-10,0.8976072569535468
2018-05-11,0.8996440327808841
2018-05-14,0.8886738670642652
2018-05-15,0.8731842997039863
2018-05-16,0.8726597216718415
2018-05-17,0.8761823173447877
2018-05-18,0.873896742818045
2018-05-21,0.8739295149600579
2018-05-22,0.8744562543217657
2018-05-23,0.8763184810913962
2018-05-24,0.8985632909940401
2018-05-25,0.8922099601305133
2018-05-28,0.8929500178932978
2018-05-29,0.889815813475962
2018-05-30,0.9084436484746762
2018-05-31,0.901116307220265
2018-06-01,0.9108586048918147
2018-06-04,0.908135401809317
2018-06-05,0.9016383466593899
2018-06-06,0.8788037758705971
2018-06-07,0.876766713878332
2018-06-08,0.8969293001903501
2018-06-11,0.9029794435242424
2018-06-12,0.8939046904044863
2018-06-13,0.9054694729666914
2018-06-14,0.8888309848754276
2018-06-15,0.8871352919223121
2018-06-18,0.892469466997052
2018-06-19,0.895350783104139
2018-06-20,0.9043378951101745
2018-06-21,0.9174926345428603
2018-06-22,0.9085983445641249
2018-06-25,0.9107856238579783
2018-06-26,0.8939197790271652
2018-06-27,0.9035094758534645
2018-06-28,0.9076026470458702
2018-06-29,0.9090144279389745
2018-07-02,0.9402808786141387
2018-07-03,0.9625027110741581
2018-07-04,0.9416186339659818
2018-07-05,0.9241585104992222
2018-07-06,0.9179230867586708
2018-07-09,0.9225900388220836
2018-07-10,0.9313928932702447
2018-07-11,0.9434263631879558
2018-07-12,0.9658615274587152
2018-07-13,0.9512394061260335
2018-07-16,0.9493906793670216
2018-07-17,0.9499612484714814
2018-07-18,0.96415720201826
2018-07-19,0.9544273657387865
2018-07-20,0.9542026102427316
2018-07-23,0.9405497249179392
2018-07-24,0.9459968677426039
2018-07-25,0.9311268734757543
2018-07-26,0.9431345822897022
2018-07-27,0.9251548686192218
2018-07-30,0.9253535229920099
2018-07-31,0.9024461118083382
2018-08-01,0.8978809346496844
2018-08-02,0.9036551207460168
2018-08-03,0.9128717672180513
2018-08-06,0.9143397776530598
2018-08-07,0.9040079056414833
2018-08-08,0.9099293471998969
2018-08-09,0.9252451468484757
2018-08-10,0.9242990800045621
2018-08-13,0.9324865337437636
2018-08-14,0.9146177726767338
2018-08-15,0.9167993239690411
2018-08-16,0.907166443221661
2018-08-17,0.911219333040238
2018-08-20,0.9076322720093545
2018-08-21,0.9071784665147082
2018-08-22,0.900087443382071
2018-08-23,0.8942480038132834
2018-08-24,0.8849383695490272
2018-08-27,0.8867777208808187
2018-08-28,0.9018366415484231
2018-08-29,0.8990900137682272
2018-08-30,0.8915611795774755
2018-08-31,0.8814274482557992
2018-09-03,0.8760698786124597
2018-09-04,0.8608687562695563
2018-09-05,0.8727641782160646
2018-09-06,0.8698451001667852
2018-09-07,0.8701670801994361
2018-09-10,0.8901435670340117
2018-09-11,0.9061431806588349
2018-09-12,0.9139611194372389
2018-09-13,0.9173395867285418
2018-09-14,0.9153360262196809
2018-09-17,0.9155753656922344
2018-09-18,0.9277915112411128
2018-09-19,0.9345486457828438
2018-09-20,0.9321236451446969
2018-09-21,0.9125417350753366
2018-09-24,0.9118343093545003
2018-09-25,0.9102307878837262
2018-09-26,0.9071676675760232
2018-09-27,0.918359242260215
2018-09-28,0.9258441382265389
2018-10-01,0.930039386195753
2018-10-02,0.9144551720131578
2018-10-03,0.9028509974717399
2018-10-04,0.8984611970034766
2018-10-05,0.8987559284303063
2018-10-08,0.9003844355156451
2018-10-09,0.902207017866743
2018-10-10,0.9057432892732842
2018-10-11,0.9073099020266763
2018-10-12,0.9090837896866224
2018-10-15,0.9133004178772208
2018-10-16,0.9143286883894018
2018-10-17,0.9164225377025317
2018-10-18,0.9189653270284869
2018-10-19,0.9297539049676125
2018-10-22,0.9330143622592356
2018-10-23,0.932740079584027
2018-10-24,0.9311159689288366
2018-10-25,0.9342175383787579
2018-10-26,0.9313129645731435
2018-10-29,0.931280578689865
