,equity
2018-01-02,1.0
2018-01-03,1.0
2018-01-04,1.0
2018-01-05,1.0
2018-01-08,1.0
2018-01-09,1.0
2018-01-10,1.0
2018-01-11,1.0
2018-01-12,1.0
2018-01-15,1.0
2018-01-16,1.0
2018-01-17,1.0
2018-01-18,0.9995
2018-01-19,1.0030912690210225
2018-01-22,1.006478209458806
2018-01-23,1.0072334064336081
2018-01-24,0.9972864116425191
2018-01-25,0.9991957855980796
2018-01-26,0.9984414873718899
2018-01-29,0.9983683635610245
2018-01-30,1.0017197214727789
2018-01-31,1.0095814188735202
2018-02-01,1.0064419541202048
2018-02-02,1.0156130298906663
2018-02-05,1.0128712035459075
2018-02-06,1.0120046337964064
2018-02-07,1.0074985546244866
2018-02-08,1.0117030733403238
2018-02-09,1.0277201623083378
2018-02-12,1.0275777999568405
2018-02-13,1.028781851465999
2018-02-14,1.030190693394598
2018-02-15,1.0322227568035656
2018-02-16,1.0178026739054216
2018-02-19,1.0152538855246007
2018-02-20,1.0062079615251889
2018-02-21,1.0111713492940901
2018-02-22,1.0159273637447923
2018-02-23,1.0160964622479423
2018-02-26,1.0078831197942482
2018-02-27,1.002810949637862
2018-02-28,1.0120209093213093
2018-03-01,1.0067508610962712
2018-03-02,0.9968738978643931
2018-03-05,0.9896035204028716
2018-03-06,0.9839411229986319
2018-03-07,0.9776646933794426
2018-03-08,0.9872995358443024
2018-03-09,0.9765530982025774
2018-03-12,0.9692318100363999
2018-03-13,0.9656257510779233
2018-03-14,0.9667252879025381
2018-03-15,0.958711494016997
2018-03-16,0.9533427005615644
2018-03-19,0.9520619889933098
2018-03-20,0.9483358340869991
2018-03-21,0.9420448323918915
2018-03-22,0.9307342008149846
2018-03-23,0.9323922029484213
2018-03-26,0.9399294641055327
2018-03-27,0.949804184138684
2018-03-28,0.9511334673325914
2018-03-29,0.953147344977803
2018-03-30,0.9560709568084188
2018-04-02,0.9576118561339582
2018-04-03,0.9592587700460287
2018-04-04,0.9568213783923307
2018-04-05,0.9552736429436166
2018-04-06,0.9520639284370481
2018-04-09,0.9484517067302958
2018-04-10,0.9445603654101042
2018-04-11,0.9423497472988074
2018-04-12,0.9490807981471575
2018-04-13,0.945356956597179
2018-04-16,0.9527287243367043
2018-04-17,0.9622573492579141
2018-04-18,0.9680678227013804
2018-04-19,0.968033508895165
2018-04-20,0.9637927412772254
2018-04-23,0.9686266472385038
2018-04-24,0.965612143698694
2018-04-25,0.9668166181439596
2018-04-26,0.9633780157392101
2018-04-27,0.9592633337487725
2018-04-30,0.9562952080356713
2018-05-01,0.9539420762121452
2018-05-02,0.96994322765424
2018-05-03,0.9708826020332632
2018-05-04,0.9833789981051992
2018-05-07,0.9700026291404833
2018-05-08,0.9677642830565207
2018-05-09,0.9659211299983523
2018-05-10,0.9612017875692163
2018-05-11,0.9644054185448684
2018-05-14,0.9616459785303516
2018-05-15,0.957924235859874
2018-05-16,0.9568882205462589
2018-05-17,0.9565454652884503
2018-05-18,0.95737900244294
2018-05-21,0.9607753710201049
2018-05-22,0.9503225337380345
2018-05-23,0.9440707239456558
2018-05-24,0.9405035147217792
2018-05-25,0.9485275787299418
2018-05-28,0.9441956760142602
2018-05-29,0.9407641275334838
2018-05-30,0.9360233193004218
2018-05-31,0.9375021345866613
2018-06-01,0.9346414229780042
2018-06-04,0.939829823888292
2018-06-05,0.938918623985525
2018-06-06,0.9450121340047708
2018-06-07,0.9391505066800462
2018-06-08,0.9397219622881617
2018-06-11,0.947669431383295
2018-06-12,0.9490418497563198
2018-06-13,0.9517354138192012
2018-06-14,0.9573885981114891
2018-06-15,0.9512353352076832
2018-06-18,0.9451261503537034
2018-06-19,0.9386199750243444
2018-06-20,0.9373404263338724
2018-06-21,0.9394302381776829
2018-06-22,0.9340586007042
2018-06-25,0.9277599279925519
2018-06-26,0.928401993999151
2018-06-27,0.9217793616382927
2018-06-28,0.9231291530946447
2018-06-29,0.9127618394697764
2018-07-02,0.9187569988517081
2018-07-03,0.9279159819836506
2018-07-04,0.9367140983127586
2018-07-05,0.9402980558646806
2018-07-06,0.9378904102489607
2018-07-09,0.9345147742782856
2018-07-10,0.9298345850434588
2018-07-11,0.9331671047027051
2018-07-12,0.9311214271389464
2018-07-13,0.9345328349691936
2018-07-16,0.9361766771561328
2018-07-17,0.9409084406287915
2018-07-18,0.929165972378296
2018-07-19,0.9295812595401354
2018-07-20,0.9273606442401872
2018-07-23,0.9329043662506237
2018-07-24,0.9408418675054167
2018-07-25,0.9373920223852013
2018-07-26,0.9353682632563906
2018-07-27,0.9384554100184569
2018-07-30,0.938599078367075
2018-07-31,0.9373936689301188
2018-08-01,0.9357083846130719
2018-08-02,0.938263557008217
2018-08-03,0.9360867490067686
2018-08-06,0.9309434026955289
2018-08-07,0.9286171976442122
2018-08-08,0.9276950980797021
2018-08-09,0.9262957111713379
2018-08-10,0.9197650065705122
2018-08-13,0.9276404514655112
2018-08-14,0.9381335248550506
2018-08-15,0.9390653210801443
2018-08-16,0.9474379572754299
2018-08-17,0.9442186218550652
2018-08-20,0.9438639863447638
2018-08-21,0.9473985132933871
2018-08-22,0.9501158503475251
2018-08-23,0.9529213482994672
2018-08-24,0.9628154075573447
2018-08-27,0.9688046733592498
2018-08-28,0.9738243598306878
2018-08-29,0.9682902097006147
2018-08-30,0.9688152682454328
2018-08-31,0.9640470363098123
2018-09-03,0.9679052661809391
2018-09-04,0.9750572889538207
2018-09-05,0.9677529400423713
2018-09-06,0.9703456850544503
2018-09-07,0.9748575264560272
2018-09-10,0.9789656083338222
2018-09-11,0.969787746314188
2018-09-12,0.965992060815555
2018-09-13,0.9551400546886445
2018-09-14,0.9543321489425692
2018-09-17,0.9598635277245153
2018-09-18,0.9559983008680251
2018-09-19,0.9540781795270612
2018-09-20,0.9567206727666632
2018-09-21,0.968283988494844
2018-09-24,0.9749744489966577
2018-09-25,0.9793488884646862
2018-09-26,0.9749491791861108
2018-09-27,0.9868399111968043
2018-09-28,0.9935743620916719
2018-10-01,0.9955034517337098
2018-10-02,0.9963644954886045
2018-10-03,0.9945029095522201
2018-10-04,0.9976504272247312
2018-10-05,0.9959031680997611
2018-10-08,1.0040818646097183
2018-10-09,1.0105857594672278
