,equity
2019-01-22,0.9923655192189736
2019-01-23,0.989796156818009
2019-01-24,0.9923946508102947
2019-01-25,0.9803072766119642
2019-01-28,0.9756792031853193
2019-01-29,0.9837110663198855
2019-01-30,0.9843079332684349
2019-01-31,0.9790286072189355
2019-02-01,0.9771930959626711
2019-02-04,0.9865784498865774
2019-02-05,0.9870745546688335
2019-02-06,0.9972430905551342
2019-02-07,0.9999925183422697
2019-02-08,0.9928616211861745
2019-02-11,0.9813444318083197
2019-02-12,0.9881165646698117
2019-02-13,0.9928787805838284
2019-02-14,0.9833939699033023
2019-02-15,0.9789724887134159
2019-02-18,0.9792679552104084
2019-02-19,0.9813145542966215
2019-02-20,0.9808930003585269
2019-02-21,0.9944072333538145
2019-02-22,1.0009624113316191
2019-02-25,1.003770621829306
2019-02-26,0.9932039118177799
2019-02-27,0.9918971889688337
2019-02-28,0.9924986587530393
2019-03-01,0.9979673404350652
2019-03-04,0.9944460591130754
2019-03-05,0.9958049829756688
2019-03-06,1.0064802530654577
2019-03-07,0.9906333495618352
2019-03-08,0.9824163517565802
2019-03-11,0.9847984270932841
2019-03-12,0.9790503278735104
2019-03-13,0.9807066175099439
2019-03-14,0.9876244609695778
2019-03-15,0.9796972790028114
2019-03-18,0.979586448589642
2019-03-19,0.9762833978630102
2019-03-20,0.9696837185486574
2019-03-21,0.972965650636952
2019-03-22,0.9727258363857338
2019-03-25,0.9752611995518937
2019-03-26,0.9712753399017844
2019-03-27,0.964378550330953
2019-03-28,0.964304584680019
2019-03-29,0.9550990737833428
2019-04-01,0.9497596846014956
2019-04-02,0.9464782370287527
2019-04-03,0.9491042891791867
2019-04-04,0.9553270123098472
2019-04-05,0.9612296005597775
2019-04-08,0.9624948801162466
2019-04-09,0.9602644602545666
2019-04-10,0.9583344184959645
2019-04-11,0.9619886585269588
2019-04-12,0.9573389659734078
2019-04-15,0.9421117928163308
2019-04-16,0.937347958120907
2019-04-17,0.9436622528614215
2019-04-18,0.9446974526544014
2019-04-19,0.9457528962868892
2019-04-22,0.9359343369635316
2019-04-23,0.9267090800885197
2019-04-24,0.9182945774999082
2019-04-25,0.9219537841282702
2019-04-26,0.9236586646003512
2019-04-29,0.9215813404220914
2019-04-30,0.9245514079847341
2019-05-01,0.9349804974630548
2019-05-02,0.9268897551532592
2019-05-03,0.9118284536473416
2019-05-06,0.9041756176752723
2019-05-07,0.8998678737918759
2019-05-08,0.8983987243072084
2019-05-09,0.9052463051899142
2019-05-10,0.9136338392271874
2019-05-13,0.9159955583220687
2019-05-14,0.9187953906125669
2019-05-15,0.913381278222936
2019-05-16,0.9182789888364691
2019-05-17,0.9114013742154407
2019-05-20,0.8967126091127453
2019-05-21,0.8992330316011504
2019-05-22,0.907690260299692
2019-05-23,0.8963818335920519
2019-05-24,0.893453806995225
2019-05-27,0.8917553166257562
2019-05-28,0.8917065968265733
2019-05-29,0.8851095833193144
2019-05-30,0.8893999615078289
2019-05-31,0.8855014392179533
2019-06-03,0.8924979793820648
2019-06-04,0.8875359132635829
2019-06-05,0.8926086301291214
2019-06-06,0.8879808079389571
2019-06-07,0.8924160787329996
2019-06-10,0.893188497925773
2019-06-11,0.896315544152903
2019-06-12,0.899555267492297
2019-06-13,0.9045841503452522
2019-06-14,0.909016129243832
2019-06-17,0.9035976603733392
2019-06-18,0.8979344593458278
2019-06-19,0.8972220478675924
2019-06-20,0.8936420585816658
2019-06-21,0.8901696706058385
2019-06-24,0.8975634744723306
2019-06-25,0.904306229741242
2019-06-26,0.8963259432850043
2019-06-27,0.8882572134665984
2019-06-28,0.8879771453086632
2019-07-01,0.8891452543587458
2019-07-02,0.8919091893953951
2019-07-03,0.8816863488349654
2019-07-04,0.8743487576416445
2019-07-05,0.871752572405003
2019-07-08,0.8694210813162471
2019-07-09,0.8736928095352329
2019-07-10,0.8747411152578162
2019-07-11,0.8777259830577043
2019-07-12,0.8835375366085527
2019-07-15,0.8853506499675923
2019-07-16,0.8785071868415076
2019-07-17,0.8621936046869554
2019-07-18,0.8637456102104983
2019-07-19,0.8659720617063339
2019-07-22,0.8832713506102159
2019-07-23,0.8784254826584359
2019-07-24,0.8734447571094984
2019-07-25,0.8823999623622547
2019-07-26,0.8733571421401154
2019-07-29,0.8733234454099637
2019-07-30,0.8690207409412419
2019-07-31,0.8667169911739788
2019-08-01,0.871878272336073
2019-08-02,0.8743024302255188
2019-08-05,0.8722347691872153
2019-08-06,0.8738077423578859
2019-08-07,0.8754233122753082
2019-08-08,0.8681370818366515
2019-08-09,0.8826449336639025
2019-08-12,0.8821565359445878
2019-08-13,0.8741724998857096
2019-08-14,0.8658450599413222
2019-08-15,0.8677085895483965
2019-08-16,0.8697420753727502
2019-08-19,0.8856533113453182
2019-08-20,0.8848457406401946
2019-08-21,0.8800606794882824
2019-08-22,0.868447551399506
2019-08-23,0.8723187917932193
2019-08-26,0.8856120347025694
2019-08-27,0.8822327530818109
2019-08-28,0.878887492944745
2019-08-29,0.8751227705603601
2019-08-30,0.8762534696345008
2019-09-02,0.886209838044296
2019-09-03,0.8891145864757558
2019-09-04,0.894161183937218
2019-09-05,0.8826911991683208
2019-09-06,0.8838778166894318
2019-09-09,0.8832516309576337
2019-09-10,0.9043275247673078
2019-09-11,0.9126683590615505
2019-09-12,0.9188954789938611
2019-09-13,0.9219429473829301
2019-09-16,0.9202455643720064
2019-09-17,0.9189728425176399
2019-09-18,0.9171249921058637
2019-09-19,0.9151946203417248
2019-09-20,0.9090936376693385
2019-09-23,0.9052910660857394
2019-09-24,0.8993587443882232
2019-09-25,0.9038875777962494
2019-09-26,0.8960342458190055
2019-09-27,0.9017655119761959
2019-09-30,0.9023948492779947
2019-10-01,0.8901484469606409
2019-10-02,0.8804300407413084
2019-10-03,0.8624124853391579
2019-10-04,0.8568818838003535
2019-10-07,0.8561917749965107
2019-10-08,0.8617443779763377
2019-10-09,0.8719623636417707
2019-10-10,0.8672763453975407
2019-10-11,0.8559454128341115
2019-10-14,0.8494300774206743
2019-10-15,0.8516614264890516
2019-10-16,0.8494359967642089
2019-10-17,0.8475086580166068
2019-10-18,0.8431365267331716
2019-10-21,0.8495175349965457
2019-10-22,0.8615395300104408
2019-10-23,0.8536648216732545
2019-10-24,0.8494957603417661
2019-10-25,0.8505998894754838
2019-10-28,0.8648200688353171
2019-10-29,0.8592016338883425
2019-10-30,0.8504213781868815
2019-10-31,0.8530987478594401
2019-11-01,0.8528979042381205
2019-11-04,0.8566060717616311
2019-11-05,0.853835881925463
2019-11-06,0.8523695015249029
2019-11-07,0.8398188787214896
2019-11-08,0.8500733256106964
2019-11-11,0.8472015016014558
2019-11-12,0.8323616523882538
2019-11-13,0.8277007122587664
2019-11-14,0.8309995738028475
2019-11-15,0.8273995008284492
2019-11-18,0.819637278932508
2019-11-19,0.826558838287433
2019-11-20,0.8269924008463039
2019-11-21,0.8182281817810865
2019-11-22,0.8158174488884272
2019-11-25,0.8182511543973824
2019-11-26,0.8120319393473656
2019-11-27,0.792841838098234
2019-11-28,0.7884386461667069
2019-11-29,0.7798955168053531
2019-12-02,0.7811851377908732
2019-12-03,0.7802516570981614
2019-12-04,0.7897934707064195
2019-12-05,0.7815376618132288
2019-12-06,0.7852155168311229
2019-12-09,0.7742274785306535
2019-12-10,0.7677358063052488
2019-12-11,0.770935336361566
2019-12-12,0.7699947724530274
2019-12-13,0.7740424593136044
2019-12-16,0.781529606007896
2019-12-17,0.7892806572051368
2019-12-18,0.7991194474368922
2019-12-19,0.7990579945048072
2019-12-20,0.7899431512536269
2019-12-23,0.7953372438910067
2019-12-24,0.7971574728009246
2019-12-25,0.7858988916897872
2019-12-26,0.7985771128291798
2019-12-27,0.8129516261038707
2019-12-30,0.8098370615120538
2019-12-31,0.8041820635739159
2020-01-01,0.818645857265928
2020-01-02,0.8175173939483853
2020-01-03,0.8260145386368017
2020-01-06,0.8322809812537209
2020-01-07,0.8419497857630192
2020-01-08,0.8379709905322487
2020-01-09,0.8444175909585248
2020-01-10,0.8381101380250663
2020-01-13,0.8310308582967448
2020-01-14,0.836641780766106
2020-01-15,0.8385054436357537
2020-01-16,0.8319282439914006
2020-01-17,0.8279393288587759
2020-01-20,0.8155459772266613
2020-01-21,0.8223424295581842
2020-01-22,0.8213632329364047
2020-01-23,0.8169998263617129
2020-01-24,0.8237194026177924
2020-01-27,0.8288539378408687
2020-01-28,0.822676020365027
2020-01-29,0.8278336523489729
2020-01-30,0.8284817300334463
2020-01-31,0.8270289834667164
2020-02-03,0.831357794127618
2020-02-04,0.8383472508918686
2020-02-05,0.8463756934806577
2020-02-06,0.860878768421112
2020-02-07,0.8733159682986212
2020-02-10,0.8735068796197634
2020-02-11,0.8749605029436566
2020-02-12,0.8733491562245459
2020-02-13,0.8768820003501654
2020-02-14,0.8798771043742529
2020-02-17,0.8667600202093756
2020-02-18,0.8660960095207052
2020-02-19,0.8587118246814202
2020-02-20,0.8544642271495116
2020-02-21,0.8642454905979196
2020-02-24,0.8634316304989411
2020-02-25,0.8791904605987042
2020-02-26,0.8930794995235893
2020-02-27,0.8834218623263296
2020-02-28,0.8933343788727266
2020-03-02,0.8943775762679448
2020-03-03,0.8974873750984728
2020-03-04,0.9054590350170141
2020-03-05,0.9110891301897898
2020-03-06,0.8948135573919413
2020-03-09,0.8974651694182149
2020-03-10,0.8956848984909308
2020-03-11,0.9036189223378998
2020-03-12,0.9060176742096833
2020-03-13,0.9079252229146693
2020-03-16,0.9124814673663336
2020-03-17,0.9041409425418755
2020-03-18,0.9065009139505494
2020-03-19,0.9181016042314593
2020-03-20,0.9171646888621522
2020-03-23,0.9143736918741536
2020-03-24,0.9123640673007684
2020-03-25,0.9105422337679695
2020-03-26,0.8997065694181591
2020-03-27,0.884050344451265
2020-03-30,0.884628822192452
2020-03-31,0.8811194264129236
2020-04-01,0.8792670020870209
2020-04-02,0.8707621953372832
2020-04-03,0.8734072221960447
2020-04-06,0.8676066353489132
2020-04-07,0.874017038840803
2020-04-08,0.8708748249830957
2020-04-09,0.879354327170467
2020-04-10,0.8759020587215681
2020-04-13,0.8643113639489349
2020-04-14,0.8659289026346078
2020-04-15,0.8730633908559989
2020-04-16,0.8733611585891734
2020-04-17,0.8582236754834022
2020-04-20,0.8652352383968244
2020-04-21,0.8703158116412313
2020-04-22,0.8747739844872302
2020-04-23,0.880053503697958
2020-04-24,0.8760730063803933
2020-04-27,0.876454015154917
2020-04-28,0.882039970563779
2020-04-29,0.8783906019371096
2020-04-30,0.9004789561135221
2020-05-01,0.9027087553279465
2020-05-04,0.8996830118959445
2020-05-05,0.9033742467924694
2020-05-06,0.8982483519697056
2020-05-07,0.8942995477475709
2020-05-08,0.898289181929445
2020-05-11,0.9054150140977103
2020-05-12,0.9028856124762743
2020-05-13,0.9021931703496734
2020-05-14,0.9053082556309208
2020-05-15,0.902819805073479
2020-05-18,0.9063270206796201
2020-05-19,0.9171823517738655
2020-05-20,0.9072777043178535
2020-05-21,0.9105925394555788
2020-05-22,0.9107702393118324
2020-05-25,0.8986844343910819
2020-05-26,0.8934814445319142
2020-05-27,0.9021096260778201
2020-05-28,0.9012304358034968
2020-05-29,0.8884520068957971
2020-06-01,0.8888026447268418
2020-06-02,0.8886791568116388
2020-06-03,0.8864686165096591
2020-06-04,0.8906421343214408
2020-06-05,0.9036332129189005
2020-06-08,0.8986346363125507
2020-06-09,0.9057209273714748
2020-06-10,0.8921765072190103
2020-06-11,0.8992732241876388
2020-06-12,0.9073626290277139
2020-06-15,0.8945962006791669
2020-06-16,0.8933147158569552
2020-06-17,0.8974828803807255
2020-06-18,0.8949772651646989
2020-06-19,0.8942710699091271
2020-06-22,0.8948979591962387
2020-06-23,0.8916772967813882
2020-06-24,0.8870976939142294
2020-06-25,0.8801312721162048
2020-06-26,0.8769656583138539
2020-06-29,0.8740822446496104
2020-06-30,0.8777640641351133
2020-07-01,0.8770999514529527
2020-07-02,0.8867196268652042
2020-07-03,0.8679426184484984
2020-07-06,0.8830072049778446
2020-07-07,0.8928397117596725
2020-07-08,0.8861061606693992
2020-07-09,0.8815854550440706
2020-07-10,0.8931115263002973
2020-07-13,0.8916760574837038
2020-07-14,0.8954618027332301
2020-07-15,0.8883042048756218
2020-07-16,0.8786213302894677
2020-07-17,0.8881858817431543
2020-07-20,0.8971556658722518
2020-07-21,0.8921083195201409
2020-07-22,0.886386693358465
2020-07-23,0.9098791411487043
2020-07-24,0.9112318779276077
2020-07-27,0.9123127153327889
2020-07-28,0.9188613750975643
2020-07-29,0.9181868669764178
2020-07-30,0.9147243809483016
2020-07-31,0.9195485812759313
2020-08-03,0.9228519488923379
2020-08-04,0.9159765881681862
2020-08-05,0.9149648553682713
2020-08-06,0.9205313842559537
2020-08-07,0.9100164485737057
2020-08-10,0.9079838186378295
2020-08-11,0.9162080693677955
2020-08-12,0.9084660483900534
2020-08-13,0.9099792298945386
2020-08-14,0.9153824458586638
2020-08-17,0.9199231998210395
2020-08-18,0.9131194264610891
2020-08-19,0.9168034108126658
2020-08-20,0.9016647890395627
2020-08-21,0.908762231610086
2020-08-24,0.9260041653963139
2020-08-25,0.9294636045665128
2020-08-26,0.9189956844865703
2020-08-27,0.9143093320407076
2020-08-28,0.9182870963908549
2020-08-31,0.9184301117770148
2020-09-01,0.9249715658455602
2020-09-02,0.9116617824374456
2020-09-03,0.9106768678059812
2020-09-04,0.8977018607326607
2020-09-07,0.9035870667355587
2020-09-08,0.9009868030564286
2020-09-09,0.9044328329877606
2020-09-10,0.8987495422171152
2020-09-11,0.8951563938565306
2020-09-14,0.8970932702975362
2020-09-15,0.9003896292089799
2020-09-16,0.895277743669251
2020-09-17,0.8920457283615274
2020-09-18,0.9026392471921564
2020-09-21,0.9009576148034154
2020-09-22,0.9035978871060499
2020-09-23,0.9065608023854252
2020-09-24,0.9026212875210011
2020-09-25,0.9044750867750525
2020-09-28,0.9179740113850694
2020-09-29,0.9267764479509205
2020-09-30,0.9302421264920122
2020-10-01,0.9311967493731399
2020-10-02,0.923245145584152
2020-10-05,0.9138248482489697
2020-10-06,0.9087932617335338
2020-10-07,0.9086176014092301
2020-10-08,0.9144865357281208
2020-10-09,0.9136323295081853
2020-10-12,0.9238773607234094
2020-10-13,0.9284584218964612
2020-10-14,0.9259130605809461
2020-10-15,0.9199623672357987
2020-10-16,0.9337910962660354
2020-10-19,0.9359987975669624
2020-10-20,0.9295438042727681
2020-10-21,0.9249896558562528
2020-10-22,0.9346538576798634
2020-10-23,0.9302813558434913
2020-10-26,0.9187975752291145
2020-10-27,0.9190287452934142
2020-10-28,0.9169408413408479
2020-10-29,0.9157948679690256
2020-10-30,0.92610338039109
2020-11-02,0.9266727176102252
2020-11-03,0.9314264704107278
2020-11-04,0.9353328445564401
2020-11-05,0.9466258585177795
2020-11-06,0.9393811588563353
2020-11-09,0.9286930581655736
2020-11-10,0.9373338194591585
2020-11-11,0.9450765458612087
2020-11-12,0.9351902822768826
2020-11-13,0.9441194464311776
2020-11-16,0.9498453015606164
2020-11-17,0.9539643077763855
2020-11-18,0.9579496017816362
2020-11-19,0.9533699953594424
2020-11-20,0.9450638737786186
2020-11-23,0.9566482392323773
2020-11-24,0.9586509188138638
2020-11-25,0.9520028614425422
2020-11-26,0.9542371418719037
2020-11-27,0.9509643212353233
2020-11-30,0.9511287426034447
2020-12-01,0.9480726947027425
2020-12-02,0.939531969917225
2020-12-03,0.9348150656676085
2020-12-04,0.9397449716101892
2020-12-07,0.9404317202658894
2020-12-08,0.9404877705260661
2020-12-09,0.9422018915758181
2020-12-10,0.9460302773720461
2020-12-11,0.9467435037614578
2020-12-14,0.9617564543363641
2020-12-15,0.9619989881351856
2020-12-16,0.9557433927375036
2020-12-17,0.9656331715759653
2020-12-18,0.9652518088409002
2020-12-21,0.9630898365040658
2020-12-22,0.9746518177316534
2020-12-23,0.9713042480352614
2020-12-24,0.9733666027649566
2020-12-25,0.9695616434842415
2020-12-28,0.9665705520778076
2020-12-29,0.964369627903782
2020-12-30,0.9586006461420041
2020-12-31,0.961487960187947
2021-01-01,0.9688618744646056
2021-01-04,0.9714990750397589
2021-01-05,0.9686444263932954
2021-01-06,0.9683571265926618
2021-01-07,0.9621410245641595
2021-01-08,0.9558916749083533
2021-01-11,0.9561496941930628
2021-01-12,0.9550038615161751
2021-01-13,0.967852574475716
2021-01-14,0.9732579550224221
2021-01-15,0.9879766686877675
2021-01-18,0.9974945624064516
2021-01-19,0.9996541824296737
2021-01-20,1.0106109520317892
2021-01-21,1.0208902599824927
2021-01-22,1.0238411448025178
2021-01-25,1.0247279995662224
2021-01-26,1.0303020640315284
2021-01-27,1.0296005349393944
2021-01-28,1.0187178541562605
2021-01-29,1.0224969158757944
2021-02-01,1.0320600834475055
2021-02-02,1.0326164100584352
2021-02-03,1.0254110616981789
2021-02-04,1.0328231250844482
2021-02-05,1.0374243169846644
2021-02-08,1.0416158600987304
2021-02-09,1.0471602150168196
2021-02-10,1.0505044625902649
2021-02-11,1.035947486379916
2021-02-12,1.045871378805572
2021-02-15,1.0569245731389418
2021-02-16,1.057976475273292
2021-02-17,1.045237022075578
2021-02-18,1.0452237452716946
2021-02-19,1.0379494862533416
2021-02-22,1.029254535210908
2021-02-23,1.035484287885772
2021-02-24,1.0207931213909642
2021-02-25,1.032019690400502
2021-02-26,1.0366030328417757
2021-03-01,1.0386523051486456
2021-03-02,1.0386662405531788
2021-03-03,1.0399090114841365
2021-03-04,1.0245277249246854
2021-03-05,1.0185273372059747
2021-03-08,1.0154430394844736
2021-03-09,1.0262280704589444
2021-03-10,1.0163414155863555
2021-03-11,1.0161715215870888
2021-03-12,1.009721671287288
2021-03-15,1.0165895922956636
2021-03-16,1.011421477979966
2021-03-17,0.9970422925353238
2021-03-18,0.9983641204722852
2021-03-19,0.9919705327099915
2021-03-22,0.9946038063669478
2021-03-23,0.9929800003440693
2021-03-24,0.9924975368385477
2021-03-25,0.9831619666556962
2021-03-26,0.9917693262719033
2021-03-29,0.9833051774845126
2021-03-30,0.9802128307482351
2021-03-31,0.9765746191018175
2021-04-01,0.9801923468718328
2021-04-02,0.9725573861151837
2021-04-05,0.966881808892361
2021-04-06,0.9586549508529987
2021-04-07,0.9612763821609435
2021-04-08,0.9683985070316379
2021-04-09,0.9627515836883038
2021-04-12,0.9555504935382149
2021-04-13,0.9439423777380828
2021-04-14,0.9388908244767213
2021-04-15,0.9488159088931454
2021-04-16,0.9443048288237149
2021-04-19,0.9607484233739102
2021-04-20,0.9751821093112482
2021-04-21,0.9692495834968393
2021-04-22,0.9785430409058627
2021-04-23,0.9748050331888458
2021-04-26,0.9821153164573796
2021-04-27,0.9943736100127426
2021-04-28,1.0036749463210126
2021-04-29,1.0047837510658892
2021-04-30,0.9957228312545463
2021-05-03,0.9837205322395864
2021-05-04,0.9788596721406697
2021-05-05,0.9661866220797972
2021-05-06,0.9596341116125949
2021-05-07,0.964244061020866
2021-05-10,0.9557782707270441
2021-05-11,0.9455646933708278
2021-05-12,0.933056586950106
2021-05-13,0.921150197448899
2021-05-14,0.9314947130178667
2021-05-17,0.9233722747260421
2021-05-18,0.9207284270520915
2021-05-19,0.9238419304165227
2021-05-20,0.9252788919940581
2021-05-21,0.9370574957548261
2021-05-24,0.9563266782655377
2021-05-25,0.9689710325616377
2021-05-26,0.9717361937564731
2021-05-27,0.967397595079129
2021-05-28,0.9878890789533988
2021-05-31,0.9960225170783229
2021-06-01,1.004739759697541
2021-06-02,1.0005789497050142
2021-06-03,1.0104038721361581
2021-06-04,1.0183686301250134
2021-06-07,1.0232888837183522
2021-06-08,1.01227234950351
2021-06-09,1.0098077287512448
2021-06-10,1.0215100540541397
2021-06-11,1.030743450866724
2021-06-14,1.03077315313395
2021-06-15,1.0376836442107769
2021-06-16,1.0408196432530308
2021-06-17,1.0428532312324874
2021-06-18,1.0384062127473215
2021-06-21,1.041915371687311
2021-06-22,1.0348579089260137
2021-06-23,1.0331535169393606
2021-06-24,1.0280231720426718
2021-06-25,1.0199094922122711
2021-06-28,1.0383122821908095
2021-06-29,1.0293163923644324
2021-06-30,1.018797993602592
2021-07-01,1.0161902923567583
2021-07-02,0.9981123622762214
2021-07-05,0.9991571157993978
2021-07-06,1.007350415302979
2021-07-07,0.9957521641894497
2021-07-08,0.9890093351312623
2021-07-09,0.9878869775136583
2021-07-12,1.0039113059647538
2021-07-13,0.9843743323770099
2021-07-14,0.9762672619504177
2021-07-15,0.9826807959398196
2021-07-16,0.9756507126155993
2021-07-19,0.9757922518578539
2021-07-20,0.9823774725805597
2021-07-21,0.9825215983107074
2021-07-22,0.9885501901310209
2021-07-23,0.9994233745288827
2021-07-26,0.9953528202164577
2021-07-27,0.9858769256017397
2021-07-28,0.9863428384300162
2021-07-29,0.9913479276112053
2021-07-30,0.9881002385938263
2021-08-02,0.9862754315025787
2021-08-03,0.9856218297352692
2021-08-04,0.9825447703951127
2021-08-05,0.9797904731087459
2021-08-06,0.9778826010125995
2021-08-09,0.9725518498766725
2021-08-10,0.9660343145344804
2021-08-11,0.9616235121851799
2021-08-12,0.9432880563851835
2021-08-13,0.943858459347022
2021-08-16,0.944057792363858
2021-08-17,0.9443058371505415
2021-08-18,0.9575404581656537
2021-08-19,0.9510484895674872
2021-08-20,0.942225708644403
2021-08-23,0.9338654195452442
2021-08-24,0.9393308643405137
2021-08-25,0.9273288762178448
2021-08-26,0.9323663422228544
2021-08-27,0.9291821231883705
2021-08-30,0.9377009878931876
2021-08-31,0.9498058682005843
2021-09-01,0.9589546711000558
2021-09-02,0.9592120561742256
