,equity
2019-01-21,1.03125683651665
2019-01-22,1.0303874493853804
2019-01-23,1.0294309876172179
2019-01-24,1.0290894107819486
2019-01-25,1.025163600152436
2019-01-28,1.0239836526066457
2019-01-29,1.0257211008800722
2019-01-30,1.0257443038278966
2019-01-31,1.0254504526354309
2019-02-01,1.0252820682049761
2019-02-04,1.0292804713969026
2019-02-05,1.0327716531606732
2019-02-06,1.0388344580301088
2019-02-07,1.0416783867935986
2019-02-08,1.0391069233859238
2019-02-11,1.0365108186713237
2019-02-12,1.0370366318274415
2019-02-13,1.0372161208009372
2019-02-14,1.0357711207896279
2019-02-15,1.033689115262997
2019-02-18,1.0351424618540594
2019-02-19,1.0344604306368081
2019-02-20,1.0360291072078684
2019-02-21,1.0406399387992347
2019-02-22,1.0440540204423132
2019-02-25,1.0480649380117046
2019-02-26,1.0517057628063409
2019-02-27,1.0525244305408747
2019-02-28,1.050631161995746
2019-03-01,1.0525524592137248
2019-03-04,1.0540864387784845
2019-03-05,1.0542330862400775
2019-03-06,1.0559662770783047
2019-03-07,1.0555338142861368
2019-03-08,1.0537937116418417
2019-03-11,1.0541605975385868
2019-03-12,1.050826140737514
2019-03-13,1.0524448444589838
2019-03-14,1.0517975355095648
2019-03-15,1.0478748396856925
2019-03-18,1.045429259621996
2019-03-19,1.0438565321842197
2019-03-20,1.0431751901773545
2019-03-21,1.043396233469994
2019-03-22,1.0439953664889272
2019-03-25,1.0436092627216242
2019-03-26,1.0421491604452755
2019-03-27,1.041369791974137
2019-03-28,1.0411985481760182
2019-03-29,1.0409569005612629
2019-04-01,1.0405934352129544
2019-04-02,1.0404629028360046
2019-04-03,1.0399080265667635
2019-04-04,1.0401857113560755
2019-04-05,1.0401644852983651
2019-04-08,1.0397930297062266
2019-04-09,1.0401462976783047
2019-04-10,1.0408220925097469
2019-04-11,1.040429871848312
2019-04-12,1.0406481159074583
2019-04-15,1.039484438392894
2019-04-16,1.0384882272699052
2019-04-17,1.0384532350223932
2019-04-18,1.0388210707121446
2019-04-19,1.0396098485793084
2019-04-22,1.03997029100931
2019-04-23,1.0394066105817181
2019-04-24,1.0384393423445264
2019-04-25,1.0387762506552127
2019-04-26,1.0383355815521842
2019-04-29,1.0386674762311245
2019-04-30,1.0387800161667073
2019-05-01,1.0384558370100485
2019-05-02,1.0371912811013257
2019-05-03,1.0365545010975605
2019-05-06,1.036524151865666
2019-05-07,1.03644874263509
2019-05-08,1.03644874263509
2019-05-09,1.03644874263509
2019-05-10,1.0364478047166097
2019-05-13,1.0364129317667132
2019-05-14,1.0364050155948996
2019-05-15,1.0362816058955022
2019-05-16,1.0367611638947987
2019-05-17,1.0369095723775918
2019-05-20,1.0377100512795063
2019-05-21,1.0374270197955537
2019-05-22,1.0363831081709667
2019-05-23,1.0345699952503093
2019-05-24,1.0354904498074422
2019-05-27,1.0334927122616917
2019-05-28,1.0331070424069788
2019-05-29,1.032654573429654
2019-05-30,1.0328577859733925
2019-05-31,1.0323685938902074
2019-06-03,1.0323464174831096
2019-06-04,1.0315866395171942
2019-06-05,1.0321781751385415
2019-06-06,1.0316212516459362
2019-06-07,1.0306441760234195
2019-06-10,1.0307645520504887
2019-06-11,1.0309359924394483
2019-06-12,1.030913341970548
2019-06-13,1.0304452787611234
2019-06-14,1.0306039994628833
2019-06-17,1.0313813057892993
2019-06-18,1.0319600526034645
2019-06-19,1.0306032539218166
2019-06-20,1.0299795958592068
2019-06-21,1.0293750260993384
2019-06-24,1.029647525872015
2019-06-25,1.029498873858639
2019-06-26,1.028748760034151
2019-06-27,1.0283534472006064
2019-06-28,1.0290834824996664
2019-07-01,1.0268817582064864
2019-07-02,1.0257778556639723
2019-07-03,1.0244293669489546
2019-07-04,1.0253717807985587
2019-07-05,1.0225044850082416
2019-07-08,1.0234980970623364
2019-07-09,1.0220713025804278
2019-07-10,1.022204849545196
2019-07-11,1.0225081402441125
2019-07-12,1.0232015814591668
2019-07-15,1.0210380149443092
2019-07-16,1.0196705592268624
2019-07-17,1.0187344189239953
2019-07-18,1.0187337619686412
2019-07-19,1.0190792289827608
2019-07-22,1.0184306995008956
2019-07-23,1.0179455885748183
2019-07-24,1.0182760973894474
2019-07-25,1.0188459832397383
2019-07-26,1.0186883893146386
2019-07-29,1.0182579872648365
2019-07-30,1.0174739500620293
2019-07-31,1.0185327857314717
2019-08-01,1.017971381650475
2019-08-02,1.0161227827859198
2019-08-05,1.0169320863123692
2019-08-06,1.016006220204342
2019-08-07,1.0166455749559562
2019-08-08,1.0169723444874919
2019-08-09,1.0178198572978547
2019-08-12,1.018910574479688
2019-08-13,1.0186340426286355
2019-08-14,1.0215113248578858
2019-08-15,1.0219133903444717
2019-08-16,1.0203433622574705
2019-08-19,1.0198598460363533
2019-08-20,1.0187666116680385
2019-08-21,1.0186212183373482
2019-08-22,1.0172699975622017
2019-08-23,1.0187062926611135
2019-08-26,1.0256580764412986
2019-08-27,1.029163321912133
2019-08-28,1.0311282110638087
2019-08-29,1.0326923548182938
2019-08-30,1.0343830363059112
2019-09-02,1.0351041250296136
2019-09-03,1.0379088852157023
2019-09-04,1.0403415511798564
2019-09-05,1.0402731089910993
2019-09-06,1.0378750843934483
2019-09-09,1.0332678151756596
2019-09-10,1.0336935355827936
2019-09-11,1.0367536194131042
2019-09-12,1.0395674521106801
2019-09-13,1.0394588076785802
2019-09-16,1.0375595347329003
2019-09-17,1.0359615263426643
2019-09-18,1.0345053317868047
2019-09-19,1.0328710737367706
2019-09-20,1.0315984212742235
2019-09-23,1.0317755795812638
2019-09-24,1.030680511619434
2019-09-25,1.0281016001390184
2019-09-26,1.026151180061622
2019-09-27,1.025460965993333
2019-09-30,1.0256015277488146
2019-10-01,1.0239273554136576
2019-10-02,1.0227045383609978
2019-10-03,1.0215203551292138
2019-10-04,1.0210722715185254
2019-10-07,1.02087794150845
2019-10-08,1.0209640356655338
2019-10-09,1.0214097902250237
2019-10-10,1.0204820439362217
2019-10-11,1.0198363392457426
2019-10-14,1.0198670136537076
2019-10-15,1.0197850592955588
2019-10-16,1.0202772787793928
2019-10-17,1.0196071249139984
2019-10-18,1.0194298612816572
2019-10-21,1.018485507650885
2019-10-22,1.019623541696749
2019-10-23,1.0179823975007336
2019-10-24,1.0185520543139224
2019-10-25,1.01785097445569
2019-10-28,1.0187398772563627
2019-10-29,1.0177315728290461
2019-10-30,1.0167207191441565
2019-10-31,1.01676618955009
2019-11-01,1.0160954895745178
2019-11-04,1.016227740809582
2019-11-05,1.015870779851952
2019-11-06,1.01527453299549
2019-11-07,1.0148117163768107
2019-11-08,1.01480947601535
2019-11-11,1.014762103568597
2019-11-12,1.014762103568597
2019-11-13,1.014762103568597
2019-11-14,1.0147545101101874
2019-11-15,1.0146892125308762
2019-11-18,1.0145496093388982
2019-11-19,1.0145496093388982
2019-11-20,1.0145496093388982
2019-11-21,1.0145496093388982
2019-11-22,1.0145496093388982
2019-11-25,1.0145496093388982
2019-11-26,1.0145496093388982
2019-11-27,1.0145496093388982
2019-11-28,1.0145496093388982
2019-11-29,1.0145496093388982
2019-12-02,1.0145496093388982
2019-12-03,1.0145395116223201
2019-12-04,1.014724123447111
2019-12-05,1.014582510794868
2019-12-06,1.015292257871043
2019-12-09,1.0152858499679156
2019-12-10,1.0160434209017315
2019-12-11,1.016418256292802
2019-12-12,1.015750564800502
2019-12-13,1.0170601443212786
2019-12-16,1.0171147108464513
2019-12-17,1.0154168447261467
2019-12-18,1.015629850598144
2019-12-19,1.0145275775762286
2019-12-20,1.0140379884168436
2019-12-23,1.0145525620311546
2019-12-24,1.01457335093051
2019-12-25,1.013431548535736
2019-12-26,1.0140370898979838
2019-12-27,1.0151145084937505
2019-12-30,1.0137854803133577
2019-12-31,1.0131345921128319
2020-01-01,1.0136669198177093
2020-01-02,1.0142696582648438
2020-01-03,1.015473421917458
2020-01-06,1.0163751856726126
2020-01-07,1.0185581571151716
2020-01-08,1.0185739809606902
2020-01-09,1.0177769569627186
2020-01-10,1.0171289379904846
2020-01-13,1.0185445123904184
2020-01-14,1.0231474658280222
2020-01-15,1.0272319475737441
2020-01-16,1.0273560389551526
2020-01-17,1.026685907995016
2020-01-20,1.0216922116379203
2020-01-21,1.0193932516880204
2020-01-22,1.0185954941112507
2020-01-23,1.0169881655055777
2020-01-24,1.0182543118368308
2020-01-27,1.0257457652028907
2020-01-28,1.0235366872319582
2020-01-29,1.0194243355040231
2020-01-30,1.0186335917331826
2020-01-31,1.0196200888326368
2020-02-03,1.0196958315167168
2020-02-04,1.018885824480383
2020-02-05,1.0242333027626975
2020-02-06,1.02794736215505
2020-02-07,1.0330326985803133
2020-02-10,1.0318442444674814
2020-02-11,1.033246335479953
2020-02-12,1.0355869942417932
2020-02-13,1.0400939886346634
2020-02-14,1.0390487277767422
2020-02-17,1.0359223527756638
2020-02-18,1.0354893404716274
2020-02-19,1.036014929475769
2020-02-20,1.0378605242845267
2020-02-21,1.0379064527300508
2020-02-24,1.036924196011651
2020-02-25,1.032765933548841
2020-02-26,1.0315167614373097
2020-02-27,1.0313121122890079
2020-02-28,1.031575201493069
2020-03-02,1.0302482117731302
2020-03-03,1.032341220511678
2020-03-04,1.0334193434880028
2020-03-05,1.035200296820288
2020-03-06,1.031580227208821
2020-03-09,1.0333703549062012
2020-03-10,1.036211721410599
2020-03-11,1.0357926463074407
2020-03-12,1.0363679072672123
2020-03-13,1.0358707067649031
2020-03-16,1.0365542207875602
2020-03-17,1.0326444480710355
2020-03-18,1.0325723417284087
2020-03-19,1.0372108000214955
2020-03-20,1.0389109925843427
2020-03-23,1.040715862906441
2020-03-24,1.043290558178321
2020-03-25,1.045934039457354
2020-03-26,1.046747344132536
2020-03-27,1.043931655596809
2020-03-30,1.0395697942412334
2020-03-31,1.0395729379956156
2020-04-01,1.0348173672022076
2020-04-02,1.0325447101633867
2020-04-03,1.0342472401893978
2020-04-06,1.0345795549088752
2020-04-07,1.0372459493035724
2020-04-08,1.0354853808747826
2020-04-09,1.036301912466067
2020-04-10,1.0335549323133075
2020-04-13,1.0285004940876816
2020-04-14,1.0317504705458425
2020-04-15,1.0355373216792607
2020-04-16,1.0334844157132284
2020-04-17,1.027651062851834
2020-04-20,1.028256894879564
2020-04-21,1.0273872479438557
2020-04-22,1.0288519321414635
2020-04-23,1.032804993388128
2020-04-24,1.0297693386373206
2020-04-27,1.029648669175308
2020-04-28,1.0309914887511833
2020-04-29,1.0298246143243
2020-04-30,1.0365852233924255
2020-05-01,1.0385671390368079
2020-05-04,1.0378533954893086
2020-05-05,1.0400474768058634
2020-05-06,1.0382343552589752
2020-05-07,1.0365226033235546
2020-05-08,1.0356514309116156
2020-05-11,1.0372857127483606
2020-05-12,1.036985934542021
2020-05-13,1.0399808370084835
2020-05-14,1.042085144247963
2020-05-15,1.043549551330409
2020-05-18,1.0459535869876997
2020-05-19,1.0469197845880034
2020-05-20,1.0452646906435399
2020-05-21,1.0424647198550647
2020-05-22,1.0436221467071651
2020-05-25,1.04192456042628
2020-05-26,1.0429195269597333
2020-05-27,1.0429480592684353
2020-05-28,1.04285497351302
2020-05-29,1.0399106840782555
2020-06-01,1.0415570632841418
2020-06-02,1.045120713026826
2020-06-03,1.046007841329928
2020-06-04,1.0482014113564808
2020-06-05,1.049908469332796
2020-06-08,1.0503146907855807
2020-06-09,1.0494334553295315
2020-06-10,1.046527513597957
2020-06-11,1.0492680874670317
2020-06-12,1.0489365860659015
2020-06-15,1.0462245563140942
2020-06-16,1.0447715020566717
2020-06-17,1.0476164695408876
2020-06-18,1.0456728372000939
2020-06-19,1.0457284320711353
2020-06-22,1.0454237025059476
2020-06-23,1.0433793158710445
2020-06-24,1.0419753952469921
2020-06-25,1.0388977225169589
2020-06-26,1.0376139586200823
2020-06-29,1.0373969763462945
2020-06-30,1.0379592608816974
2020-07-01,1.0399146305304072
2020-07-02,1.0441284345073425
2020-07-03,1.037195336833602
2020-07-06,1.0400910485248982
2020-07-07,1.0442753731670726
2020-07-08,1.04265384192798
2020-07-09,1.0413284057957228
2020-07-10,1.045536385661261
2020-07-13,1.044819525592152
2020-07-14,1.0468644980405941
2020-07-15,1.0460224525168889
2020-07-16,1.041807368246274
2020-07-17,1.0421480716033449
2020-07-20,1.0457971768481957
2020-07-21,1.0443775891116893
2020-07-22,1.043706121396753
2020-07-23,1.0494777203855914
2020-07-24,1.0501433352133542
2020-07-27,1.0510717064045576
2020-07-28,1.051791942124268
2020-07-29,1.0533512927071482
2020-07-30,1.051566611367509
2020-07-31,1.0562784154605693
2020-08-03,1.056234505277166
2020-08-04,1.056515035750355
2020-08-05,1.0576523195354128
2020-08-06,1.0595991801345035
2020-08-07,1.0571347167764886
2020-08-10,1.052709799313481
2020-08-11,1.0536062317122536
2020-08-12,1.0527432897005187
2020-08-13,1.0530074979930655
2020-08-14,1.0499201315144937
2020-08-17,1.0480639955484605
2020-08-18,1.0433341448521603
2020-08-19,1.0441064801251438
2020-08-20,1.0415744174336234
2020-08-21,1.0397101979920236
2020-08-24,1.0415584004703746
2020-08-25,1.0418269635777968
2020-08-26,1.0418017902418246
2020-08-27,1.0414603118873487
2020-08-28,1.0424272787866622
2020-08-31,1.0415006459739435
2020-09-01,1.0444354546930796
2020-09-02,1.0430604422990926
2020-09-03,1.041787945196246
2020-09-04,1.0414715762964268
2020-09-07,1.04554094333973
2020-09-08,1.0437009177921903
2020-09-09,1.044530440722629
2020-09-10,1.0435755943226632
2020-09-11,1.0420106914256577
2020-09-14,1.0424244436084016
2020-09-15,1.0451433489177302
2020-09-16,1.0423505933582127
2020-09-17,1.0427395187223234
2020-09-18,1.0437735352105242
2020-09-21,1.0441833563842529
2020-09-22,1.0450812049852192
2020-09-23,1.0464979995064265
2020-09-24,1.0447058764088084
2020-09-25,1.0435788960694012
2020-09-28,1.0456123200207499
2020-09-29,1.0479961023686482
2020-09-30,1.0485954440024892
2020-10-01,1.0482527994958246
2020-10-02,1.0440189714048045
2020-10-05,1.0405424307055873
2020-10-06,1.038896661337548
2020-10-07,1.0385765957490503
2020-10-08,1.0395587782632647
2020-10-09,1.039585051857471
2020-10-12,1.0417722197790584
2020-10-13,1.0434348021148954
2020-10-14,1.042328030267435
2020-10-15,1.0410932847272312
2020-10-16,1.0449958305319078
2020-10-19,1.0484902322069973
2020-10-20,1.047967917164048
2020-10-21,1.0495336539500015
2020-10-22,1.05190120186515
2020-10-23,1.0483339746321652
2020-10-26,1.0441074543398445
2020-10-27,1.045389189804837
2020-10-28,1.0485854956057374
2020-10-29,1.048413878964291
2020-10-30,1.0543413630547671
2020-11-02,1.0530316690825319
2020-11-03,1.0545499849680642
2020-11-04,1.0533593498813534
2020-11-05,1.0542813453000213
2020-11-06,1.0530367045305236
2020-11-09,1.0457890162055985
2020-11-10,1.0480216873524042
2020-11-11,1.0493278891910272
2020-11-12,1.0471560266307967
2020-11-13,1.0442175300507612
2020-11-16,1.043650280639584
2020-11-17,1.0423058351506753
2020-11-18,1.0447832431458266
2020-11-19,1.0426087674044338
2020-11-20,1.0397974920109794
2020-11-23,1.0439486044814146
2020-11-24,1.0443768325576501
2020-11-25,1.042905535814505
2020-11-26,1.043399914326882
2020-11-27,1.0425717165651092
2020-11-30,1.0439511260294716
2020-12-01,1.0425270414543708
2020-12-02,1.0374967361106842
2020-12-03,1.0362127055660222
2020-12-04,1.0379106339728443
2020-12-07,1.0379177697996118
2020-12-08,1.036427739474757
2020-12-09,1.0357151578949264
2020-12-10,1.0376418170075778
2020-12-11,1.0389805460169406
2020-12-14,1.0453311230733349
2020-12-15,1.0459451612643822
2020-12-16,1.0447992893695042
2020-12-17,1.0483138879364036
2020-12-18,1.046639720591759
2020-12-21,1.0494021856226328
2020-12-22,1.051889240625419
2020-12-23,1.0507492245738048
2020-12-24,1.0475883470643819
2020-12-25,1.0478891428576398
2020-12-28,1.0504654354084026
2020-12-29,1.0483920316437134
2020-12-30,1.0450422325230146
2020-12-31,1.0441754657905606
2021-01-01,1.0412617699501363
2021-01-04,1.0413417918929657
2021-01-05,1.0406288699242086
2021-01-06,1.0407439471210664
2021-01-07,1.040909395498521
2021-01-08,1.0388838879388218
2021-01-11,1.0398657969084897
2021-01-12,1.0404696288129334
2021-01-13,1.042063981921059
2021-01-14,1.043791401372577
2021-01-15,1.0474068703133135
2021-01-18,1.0463911212672268
2021-01-19,1.0470195778994964
2021-01-20,1.0497445127125449
2021-01-21,1.0533195018695714
2021-01-22,1.0564913996892855
2021-01-25,1.0579317924510017
2021-01-26,1.0591846236679272
2021-01-27,1.061551824835358
2021-01-28,1.0592980371681993
2021-01-29,1.060477499760149
2021-02-01,1.0636030805929633
2021-02-02,1.0638903892684792
2021-02-03,1.0629593828923956
2021-02-04,1.0662824992044806
2021-02-05,1.067316368275678
2021-02-08,1.0667392245733776
2021-02-09,1.070015026892388
2021-02-10,1.0732059991266683
2021-02-11,1.066636657438367
2021-02-12,1.0699481953469399
2021-02-15,1.072439756847055
2021-02-16,1.0738447095767758
2021-02-17,1.075493233137721
2021-02-18,1.0757882057102868
2021-02-19,1.0727376246546478
2021-02-22,1.074777088857849
2021-02-23,1.0794431510164486
2021-02-24,1.0805257430255442
2021-02-25,1.0808003266529465
2021-02-26,1.0824860497102387
2021-03-01,1.0828374962069758
2021-03-02,1.0838709240374214
2021-03-03,1.0865141459203358
2021-03-04,1.0821923315224045
2021-03-05,1.083017519277017
2021-03-08,1.0836614826922075
2021-03-09,1.0816559750636896
2021-03-10,1.084189454119866
2021-03-11,1.082906415395775
2021-03-12,1.0833896317502765
2021-03-15,1.0807668862836985
2021-03-16,1.0812632736038579
2021-03-17,1.0795710697162586
2021-03-18,1.0778923695631366
2021-03-19,1.078641437828541
2021-03-22,1.07694707375414
2021-03-23,1.078945027848633
2021-03-24,1.0780026874083448
2021-03-25,1.072731178988648
2021-03-26,1.0739000392875575
2021-03-29,1.0681708625886817
2021-03-30,1.0665261177238041
2021-03-31,1.0651392681990561
2021-04-01,1.065249158602285
2021-04-02,1.0646415810507626
2021-04-05,1.0637933223340303
2021-04-06,1.0633614470946822
2021-04-07,1.0635744398193847
2021-04-08,1.0649496496137658
2021-04-09,1.0632663182859854
2021-04-12,1.0614541496998593
2021-04-13,1.0611507888545948
2021-04-14,1.0615596052285787
2021-04-15,1.0606239179572199
2021-04-16,1.060355759496326
2021-04-19,1.0603526180090324
2021-04-20,1.0608948814226933
2021-04-21,1.0593190601122002
2021-04-22,1.059988864008111
2021-04-23,1.0589969169826101
2021-04-26,1.0591390098040252
2021-04-27,1.0605648207518659
2021-04-28,1.061715216940694
2021-04-29,1.0626210574198192
2021-04-30,1.0627871477823176
2021-05-03,1.0614718974092698
2021-05-04,1.0629931958826075
2021-05-05,1.0621097455337087
2021-05-06,1.0590996137800934
2021-05-07,1.0586282133927545
2021-05-10,1.0597508342617545
2021-05-11,1.0598156968920918
2021-05-12,1.0615062948029972
2021-05-13,1.0636607992531313
2021-05-14,1.0641941002425033
2021-05-17,1.0629672143683029
2021-05-18,1.0621507506210595
2021-05-19,1.0628736415034432
2021-05-20,1.0638530170499043
2021-05-21,1.0658221621238866
2021-05-24,1.0703316339702365
2021-05-25,1.0695650896901743
2021-05-26,1.072477181576163
2021-05-27,1.0693998264589615
2021-05-28,1.0739663143282356
2021-05-31,1.0754563785201605
2021-06-01,1.0779704537719275
2021-06-02,1.078752184637504
2021-06-03,1.0822596104426052
2021-06-04,1.0850375540631623
2021-06-07,1.0886356592218147
2021-06-08,1.087393024152153
2021-06-09,1.0903166776894309
2021-06-10,1.0915722841961246
2021-06-11,1.0936972384052628
2021-06-14,1.0932230864529116
2021-06-15,1.0970673121109216
2021-06-16,1.0960860297917332
2021-06-17,1.0929299503391734
2021-06-18,1.097983742961234
2021-06-21,1.0966891160323184
2021-06-22,1.091906194323897
2021-06-23,1.0926955343857674
2021-06-24,1.0907092002148138
2021-06-25,1.0911245002194836
2021-06-28,1.0953771287607892
2021-06-29,1.0929147477078454
2021-06-30,1.0932099838925653
2021-07-01,1.0885261528340962
2021-07-02,1.0869041272790096
2021-07-05,1.0886417789136313
2021-07-06,1.0862946049579059
2021-07-07,1.083732107701464
2021-07-08,1.0837428145666796
2021-07-09,1.0834775668870917
2021-07-12,1.085314318223184
2021-07-13,1.0804131215158772
2021-07-14,1.0807586055148646
2021-07-15,1.0833840663269074
2021-07-16,1.0846201763571823
2021-07-19,1.0850119946633854
2021-07-20,1.0853012061761917
2021-07-21,1.0855188048436806
2021-07-22,1.0835433943804724
2021-07-23,1.0833247432529658
2021-07-26,1.0809559160972158
2021-07-27,1.0793932695238473
2021-07-28,1.078478492087347
2021-07-29,1.079245602982999
2021-07-30,1.0755121402290664
2021-08-02,1.0757749649420014
2021-08-03,1.0765662002997147
2021-08-04,1.075891152873401
2021-08-05,1.0760663463757436
2021-08-06,1.0760865152344998
2021-08-09,1.07732208479833
2021-08-10,1.0772102557183114
2021-08-11,1.0759099934364094
2021-08-12,1.075860068530012
2021-08-13,1.0783872666524548
2021-08-16,1.0809027028607754
2021-08-17,1.0785799889163588
2021-08-18,1.0763779785996415
2021-08-19,1.0752527315041995
2021-08-20,1.072799547801476
2021-08-23,1.0730091661883683
2021-08-24,1.076046330538552
2021-08-25,1.0704893704354734
2021-08-26,1.069671550801693
2021-08-27,1.069474015222316
2021-08-30,1.0717901972350246
2021-08-31,1.072203692123018
2021-09-01,1.0762937730336941
2021-09-02,1.0751111036447
2021-09-03,1.0719415261093437
2021-09-06,1.069059950954109
2021-09-07,1.0697173174196075
2021-09-08,1.0689716982199906
