,equity
2019-02-04,1.0
2019-02-05,1.0
2019-02-06,1.0
2019-02-07,1.0
2019-02-08,1.0
2019-02-11,1.0
2019-02-12,1.0
2019-02-13,1.0
2019-02-14,1.0
2019-02-15,1.0
2019-02-18,1.0
2019-02-19,1.0
2019-02-20,1.0
2019-02-21,1.0
2019-02-22,1.0
2019-02-25,1.0
2019-02-26,1.0
2019-02-27,1.0
2019-02-28,1.0
2019-03-01,1.0
2019-03-04,1.0
2019-03-05,1.0
2019-03-06,1.0
2019-03-07,1.0
2019-03-08,1.0
2019-03-11,1.0
2019-03-12,1.0
2019-03-13,1.0
2019-03-14,1.0
2019-03-15,1.0
2019-03-18,1.0
2019-03-19,1.0
2019-03-20,1.0
2019-03-21,1.0
2019-03-22,1.0
2019-03-25,1.0
2019-03-26,1.0
2019-03-27,0.9995
2019-03-28,0.9979068596598486
2019-03-29,0.9946829625988188
2019-04-01,0.9858449401587108
2019-04-02,0.9858449401587108
2019-04-03,0.9858449401587108
2019-04-04,0.9858449401587108
2019-04-05,0.9858449401587108
2019-04-08,0.9858449401587108
2019-04-09,0.9858449401587108
2019-04-10,0.9858449401587108
2019-04-11,0.9858449401587108
2019-04-12,0.9858449401587108
2019-04-15,0.9858449401587108
2019-04-16,0.9858449401587108
2019-04-17,0.9858449401587108
2019-04-18,0.9858449401587108
2019-04-19,0.9858449401587108
2019-04-22,0.9858449401587108
2019-04-23,0.9858449401587108
2019-04-24,0.9858449401587108
2019-04-25,0.9858449401587108
2019-04-26,0.9853520176886316
2019-04-29,0.9847904086068605
2019-04-30,0.9865174631253765
2019-05-01,0.9899451301570913
2019-05-02,0.9899451301570913
2019-05-03,0.9899451301570913
2019-05-06,0.9899451301570913
2019-05-07,0.9899451301570913
2019-05-08,0.9899451301570913
2019-05-09,0.9899451301570913
2019-05-10,0.9899451301570913
2019-05-13,0.9899451301570913
2019-05-14,0.9899451301570913
2019-05-15,0.9899451301570913
2019-05-16,0.9899451301570913
2019-05-17,0.9899451301570913
2019-05-20,0.9899451301570913
2019-05-21,0.9899451301570913
2019-05-22,0.9899451301570913
2019-05-23,0.9899451301570913
2019-05-24,0.9894501575920128
2019-05-27,0.9779135284986264
2019-05-28,0.9745129673168474
2019-05-29,0.9745129673168474
2019-05-30,0.9745129673168474
2019-05-31,0.9745129673168474
2019-06-03,0.9745129673168474
2019-06-04,0.9745129673168474
2019-06-05,0.9745129673168474
2019-06-06,0.9745129673168474
2019-06-07,0.9745129673168474
2019-06-10,0.9745129673168474
2019-06-11,0.9745129673168474
2019-06-12,0.9745129673168474
2019-06-13,0.9745129673168474
2019-06-14,0.9745129673168474
2019-06-17,0.9745129673168474
2019-06-18,0.9745129673168474
2019-06-19,0.9745129673168474
2019-06-20,0.9745129673168474
2019-06-21,0.9745129673168474
2019-06-24,0.9745129673168474
2019-06-25,0.9745129673168474
2019-06-26,0.9745129673168474
2019-06-27,0.9745129673168474
2019-06-28,0.9740257108331891
2019-07-01,0.9696702606487028
2019-07-02,0.9696702606487028
2019-07-03,0.9696702606487028
2019-07-04,0.9696702606487028
2019-07-05,0.9696702606487028
2019-07-08,0.9696702606487028
2019-07-09,0.9696702606487028
2019-07-10,0.9696702606487028
2019-07-11,0.9696702606487028
2019-07-12,0.9696702606487028
2019-07-15,0.9696702606487028
2019-07-16,0.9696702606487028
2019-07-17,0.9696702606487028
2019-07-18,0.9696702606487028
2019-07-19,0.9696702606487028
2019-07-22,0.9696702606487028
2019-07-23,0.9696702606487028
2019-07-24,0.9696702606487028
2019-07-25,0.9696702606487028
2019-07-26,0.9696702606487028
2019-07-29,0.9696702606487028
2019-07-30,0.9696702606487028
2019-07-31,0.9696702606487028
2019-08-01,0.9696702606487028
2019-08-02,0.9696702606487028
2019-08-05,0.9696702606487028
2019-08-06,0.9696702606487028
2019-08-07,0.9696702606487028
2019-08-08,0.9696702606487028
2019-08-09,0.9696702606487028
2019-08-12,0.9696702606487028
2019-08-13,0.9696702606487028
2019-08-14,0.9696702606487028
2019-08-15,0.9696702606487028
2019-08-16,0.9696702606487028
2019-08-19,0.9696702606487028
2019-08-20,0.9696702606487028
2019-08-21,0.9696702606487028
2019-08-22,0.9696702606487028
2019-08-23,0.9696702606487028
2019-08-26,0.9696702606487028
2019-08-27,0.9691854255183785
2019-08-28,0.9728802178916975
2019-08-29,0.981636846191439
2019-08-30,0.9808839438007577
2019-09-02,0.9916926883288602
2019-09-03,0.9916926883288602
2019-09-04,0.9916926883288602
2019-09-05,0.9916926883288602
2019-09-06,0.9916926883288602
2019-09-09,0.9916926883288602
2019-09-10,0.9916926883288602
2019-09-11,0.9916926883288602
2019-09-12,0.9916926883288602
2019-09-13,0.9916926883288602
2019-09-16,0.9916926883288602
2019-09-17,0.9916926883288602
2019-09-18,0.9916926883288602
2019-09-19,0.9916926883288602
2019-09-20,0.9916926883288602
2019-09-23,0.9916926883288602
2019-09-24,0.9916926883288602
2019-09-25,0.9916926883288602
2019-09-26,0.9916926883288602
2019-09-27,0.9916926883288602
2019-09-30,0.9911968419846958
2019-10-01,0.9855618073521735
2019-10-02,0.9855618073521735
2019-10-03,0.9855618073521735
2019-10-04,0.9855618073521735
2019-10-07,0.9855618073521735
2019-10-08,0.9855618073521735
2019-10-09,0.9855618073521735
2019-10-10,0.9855618073521735
2019-10-11,0.9855618073521735
2019-10-14,0.9855618073521735
2019-10-15,0.9855618073521735
2019-10-16,0.9855618073521735
2019-10-17,0.9855618073521735
2019-10-18,0.9855618073521735
2019-10-21,0.9855618073521735
2019-10-22,0.9855618073521735
2019-10-23,0.9855618073521735
2019-10-24,0.9855618073521735
2019-10-25,0.9855618073521735
2019-10-28,0.9855618073521735
2019-10-29,0.9855618073521735
2019-10-30,0.9855618073521735
2019-10-31,0.9855618073521735
2019-11-01,0.9855618073521735
2019-11-04,0.9855618073521735
2019-11-05,0.9855618073521735
2019-11-06,0.9855618073521735
2019-11-07,0.9855618073521735
2019-11-08,0.9855618073521735
2019-11-11,0.9855618073521735
2019-11-12,0.9855618073521735
2019-11-13,0.9855618073521735
2019-11-14,0.9855618073521735
2019-11-15,0.9855618073521735
2019-11-18,0.9855618073521735
2019-11-19,0.9855618073521735
2019-11-20,0.9855618073521735
2019-11-21,0.9855618073521735
2019-11-22,0.9855618073521735
2019-11-25,0.9855618073521735
2019-11-26,0.9855618073521735
2019-11-27,0.9855618073521735
2019-11-28,0.9855618073521735
2019-11-29,0.9855618073521735
2019-12-02,0.9855618073521735
2019-12-03,0.9855618073521735
2019-12-04,0.9855618073521735
2019-12-05,0.9855618073521735
2019-12-06,0.9855618073521735
2019-12-09,0.9855618073521735
2019-12-10,0.9855618073521735
2019-12-11,0.9855618073521735
2019-12-12,0.9855618073521735
2019-12-13,0.9855618073521735
2019-12-16,0.9855618073521735
2019-12-17,0.9855618073521735
2019-12-18,0.9855618073521735
2019-12-19,0.9855618073521735
2019-12-20,0.9855618073521735
2019-12-23,0.9855618073521735
2019-12-24,0.9855618073521735
2019-12-25,0.9855618073521735
2019-12-26,0.9855618073521735
2019-12-27,0.9850690264484975
2019-12-30,0.9828911749188396
2019-12-31,0.9792426413179617
2020-01-01,0.9927935548890156
2020-01-02,0.9927935548890156
2020-01-03,0.9927935548890156
2020-01-06,0.9927935548890156
2020-01-07,0.9927935548890156
2020-01-08,0.9927935548890156
2020-01-09,0.992297158111571
2020-01-10,0.9850002516219941
2020-01-13,0.985187294851035
2020-01-14,0.9909881338200435
2020-01-15,0.9929834833199072
2020-01-16,0.9936856881782146
2020-01-17,0.9949683002861323
2020-01-20,0.9914520500447451
2020-01-21,0.9884056822810913
2020-01-22,0.9864742265609691
2020-01-23,0.9764000872408152
2020-01-24,0.9771809028055669
2020-01-27,0.9771809028055669
2020-01-28,0.9766923123541642
2020-01-29,0.9680216486943721
2020-01-30,0.9680216486943721
2020-01-31,0.9680216486943721
2020-02-03,0.967537637870025
2020-02-04,0.9667745352480515
2020-02-05,0.9694233058236635
2020-02-06,0.9731591022510256
2020-02-07,0.9795853415274531
2020-02-10,0.9763674982148258
2020-02-11,0.9771748061320835
2020-02-12,0.9854765471642783
2020-02-13,0.9915112634205216
2020-02-14,0.9907524299746033
2020-02-17,0.9882648814296618
2020-02-18,0.9858320280231766
2020-02-19,0.9844137124477289
2020-02-20,0.984035163953948
2020-02-21,0.9886817038799451
2020-02-24,0.9923550979471648
2020-02-25,0.9950610046704894
2020-02-26,0.9944043753869026
2020-02-27,0.9907985889076147
2020-02-28,0.9949042456506788
2020-03-02,0.998744955743337
2020-03-03,1.005464567997032
2020-03-04,1.0062702145124804
2020-03-05,1.0091080649985835
2020-03-06,1.0072906986433543
2020-03-09,1.0069352869373713
2020-03-10,1.013185967331877
2020-03-11,1.0176488297230832
2020-03-12,1.0182157368896665
2020-03-13,1.0228093940444745
2020-03-16,1.0185729750186838
2020-03-17,1.0169811891070393
2020-03-18,1.0209924253784655
2020-03-19,1.031280333980666
2020-03-20,1.0347050780913944
2020-03-23,1.0377556267220065
2020-03-24,1.0338653594906335
2020-03-25,1.0434181779123284
2020-03-26,1.0389454775436717
2020-03-27,1.0323266044673634
2020-03-30,1.0291539720360268
2020-03-31,1.0246998466520338
2020-04-01,1.0179561960550327
2020-04-02,1.0133320336732599
2020-04-03,1.01251825401518
2020-04-06,1.018422616289479
2020-04-07,1.0189164388782659
2020-04-08,1.0170392222642204
2020-04-09,1.0256448464661854
2020-04-10,1.0194665898630246
2020-04-13,1.0153583780951898
2020-04-14,1.0158339674045644
2020-04-15,1.0150528479814447
2020-04-16,1.0112695144936092
2020-04-17,1.0031051237349407
2020-04-20,1.0016060027562215
2020-04-21,1.0016060027562215
2020-04-22,1.0016060027562215
2020-04-23,1.0016060027562215
2020-04-24,1.0016060027562215
2020-04-27,1.0016060027562215
2020-04-28,1.0016060027562215
2020-04-29,1.0016060027562215
2020-04-30,1.0016060027562215
2020-05-01,1.0016060027562215
2020-05-04,1.0016060027562215
2020-05-05,1.0016060027562215
2020-05-06,1.0011051997548435
2020-05-07,0.9947676146335482
2020-05-08,0.9947676146335482
2020-05-11,0.9947676146335482
2020-05-12,0.9947676146335482
2020-05-13,0.9947676146335482
2020-05-14,0.9947676146335482
2020-05-15,0.9947676146335482
2020-05-18,0.9942702308262316
2020-05-19,0.9993594634009748
2020-05-20,0.9904727872075297
2020-05-21,0.9910558083645993
2020-05-22,0.990560280460417
2020-05-25,0.9935476283783014
2020-05-26,0.993712801362131
2020-05-27,0.9917716705639654
2020-05-28,0.9934037319547667
2020-05-29,0.9880352991227477
2020-06-01,0.9864533493678853
2020-06-02,0.9885114509430384
2020-06-03,0.9883820945979688
2020-06-04,0.9857982056201511
2020-06-05,0.9878445736638732
2020-06-08,0.9858872350932408
2020-06-09,0.9833228860978865
2020-06-10,0.9783970746970915
2020-06-11,0.9763554949929624
2020-06-12,0.9819358640630417
2020-06-15,0.9762372030995309
2020-06-16,0.974369868653822
2020-06-17,0.986445214254988
2020-06-18,0.9834273546014095
2020-06-19,0.9851079941208891
2020-06-22,0.986407455272536
2020-06-23,0.9926310157958693
2020-06-24,0.9960675678331584
2020-06-25,0.9969478069741118
2020-06-26,1.0038909940191818
2020-06-29,1.0025619745424643
2020-06-30,1.0047195517150938
2020-07-01,1.0096751341858454
2020-07-02,1.0096751341858454
2020-07-03,1.0091702966187526
2020-07-06,1.0153025734546643
2020-07-07,1.014794922167937
2020-07-08,1.005916791095817
2020-07-09,1.0022858446459322
2020-07-10,1.0022858446459322
2020-07-13,1.0017847017236092
2020-07-14,1.0040443777811765
2020-07-15,1.003542355592286
2020-07-16,0.9988969253035264
2020-07-17,1.0027054893901486
2020-07-20,1.0022041366454535
2020-07-21,1.006800790413317
2020-07-22,1.0062973900181102
2020-07-23,1.0164114781669567
2020-07-24,1.0161120758163729
2020-07-27,1.0163356213661447
2020-07-28,1.0169662712046519
2020-07-29,1.0105712118227894
2020-07-30,1.0053095669860033
2020-07-31,1.0117087858535347
2020-08-03,1.0123709073096632
2020-08-04,1.0073350294750114
2020-08-05,1.0044762250918762
2020-08-06,1.0031432234581747
2020-08-07,1.001141007220022
2020-08-10,1.00357188708482
2020-08-11,1.0070720659115024
2020-08-12,1.0088025505269738
2020-08-13,1.008038412122997
2020-08-14,1.006453171007964
2020-08-17,1.0058352264350616
2020-08-18,0.996517653176089
2020-08-19,1.0010202420111525
2020-08-20,1.0005197318901469
2020-08-21,1.0029273366661506
2020-08-24,1.0029273366661506
2020-08-25,1.0029273366661506
2020-08-26,1.0029273366661506
2020-08-27,1.0029273366661506
2020-08-28,1.0029273366661506
2020-08-31,1.0029273366661506
2020-09-01,1.0024258729978177
2020-09-02,1.0019724537718235
2020-09-03,1.000934568341301
2020-09-04,0.9901312725114348
2020-09-07,0.986968752935249
2020-09-08,0.9813257630475385
2020-09-09,0.9791564063314059
2020-09-10,0.9803406198436654
2020-09-11,0.9782763068979166
2020-09-14,0.9788171698983744
2020-09-15,0.973830777591239
2020-09-16,0.9683291498955198
2020-09-17,0.9658888119356808
2020-09-18,0.9658888119356808
2020-09-21,0.965405867529713
2020-09-22,0.9725373869992082
2020-09-23,0.9842760573082715
2020-09-24,0.9783187748926624
2020-09-25,0.9741121214952501
2020-09-28,0.9775442389550322
2020-09-29,0.9819216547987445
2020-09-30,0.98205631056881
2020-10-01,0.9869075244953234
2020-10-02,0.9869075244953234
2020-10-05,0.9869075244953234
2020-10-06,0.9869075244953234
2020-10-07,0.9869075244953234
2020-10-08,0.9869075244953234
2020-10-09,0.9869075244953234
2020-10-12,0.9869075244953234
2020-10-13,0.9869075244953234
2020-10-14,0.9869075244953234
2020-10-15,0.9869075244953234
2020-10-16,0.9869075244953234
2020-10-19,0.9869075244953234
2020-10-20,0.9869075244953234
2020-10-21,0.9869075244953234
2020-10-22,0.9869075244953234
2020-10-23,0.9869075244953234
2020-10-26,0.9869075244953234
2020-10-27,0.9869075244953234
2020-10-28,0.9869075244953234
2020-10-29,0.9869075244953234
2020-10-30,0.9869075244953234
2020-11-02,0.9869075244953234
2020-11-03,0.9869075244953234
2020-11-04,0.9869075244953234
2020-11-05,0.9869075244953234
2020-11-06,0.9869075244953234
2020-11-09,0.9869075244953234
2020-11-10,0.9869075244953234
2020-11-11,0.9869075244953234
2020-11-12,0.9869075244953234
2020-11-13,0.9869075244953234
2020-11-16,0.9869075244953234
2020-11-17,0.9869075244953234
2020-11-18,0.9869075244953234
2020-11-19,0.9869075244953234
2020-11-20,0.9869075244953234
2020-11-23,0.9869075244953234
2020-11-24,0.9869075244953234
2020-11-25,0.9869075244953234
2020-11-26,0.9869075244953234
2020-11-27,0.9869075244953234
2020-11-30,0.9869075244953234
2020-12-01,0.9864140707330757
2020-12-02,0.9824427905193829
2020-12-03,0.9755375905176414
2020-12-04,0.9793832926409782
2020-12-07,0.9766620250375638
2020-12-08,0.9788255086758888
2020-12-09,0.9808846231771501
2020-12-10,0.9827729541626292
2020-12-11,0.9849091424444827
2020-12-14,0.9918524669911484
2020-12-15,0.9953086524997564
2020-12-16,0.9851233569047151
2020-12-17,0.9902910633563214
2020-12-18,0.9908320635347752
2020-12-21,0.9943722820122541
2020-12-22,0.9959469051662474
2020-12-23,0.9999877946600387
2020-12-24,0.9957138407832061
2020-12-25,0.9969093415335224
2020-12-28,1.0013497346788787
2020-12-29,1.00195573188836
2020-12-30,0.9958687186568617
2020-12-31,1.0009453839693028
2021-01-01,0.993947779902384
2021-01-04,0.993947779902384
2021-01-05,0.993947779902384
2021-01-06,0.993947779902384
2021-01-07,0.993947779902384
2021-01-08,0.993947779902384
2021-01-11,0.993947779902384
2021-01-12,0.993947779902384
2021-01-13,0.993947779902384
2021-01-14,0.993947779902384
2021-01-15,0.9934508060124329
2021-01-18,0.9889884234254819
2021-01-19,0.9950315574905456
2021-01-20,0.9945340417118004
2021-01-21,1.0008671913137568
2021-01-22,0.9955481359102817
2021-01-25,0.9976685869177754
2021-01-26,0.9931817901934259
2021-01-27,0.9915558279594169
2021-01-28,0.9851983100241958
2021-01-29,0.9881628001964389
2021-02-01,0.9927980172860515
2021-02-02,0.9952812960005076
2021-02-03,0.9967825773268153
2021-02-04,1.0063864606698614
2021-02-05,1.0125184047126952
2021-02-08,1.0071143420794266
2021-02-09,1.0089054062008276
2021-02-10,1.0122922969238628
2021-02-11,1.0091939665355327
2021-02-12,1.0095161392637229
2021-02-15,1.0138937343777656
2021-02-16,1.013846887763868
2021-02-17,1.0094309340156793
2021-02-18,1.0051115955612862
2021-02-19,1.0079456196609995
2021-02-22,1.0021792702743608
2021-02-23,1.0122876689290379
2021-02-24,1.0137159221968628
2021-02-25,1.0244030732022942
2021-02-26,1.0212244153511922
2021-03-01,1.0173778404832305
2021-03-02,1.013950243785296
2021-03-03,1.0159520545385965
2021-03-04,1.0114939882975134
2021-03-05,1.0099094532309898
2021-03-08,1.0063611339726726
2021-03-09,1.0119035247981087
2021-03-10,1.0173738221413442
2021-03-11,1.018716268263807
2021-03-12,1.022144928600073
2021-03-15,1.0230773457900948
2021-03-16,1.0217226921143432
2021-03-17,1.0078262974604
2021-03-18,1.0082695326146738
2021-03-19,0.9990125517661967
2021-03-22,0.9962617021226928
2021-03-23,1.001061189615916
2021-03-24,0.9983306058525929
2021-03-25,0.9895303467136689
2021-03-26,0.9932452808108531
2021-03-29,0.9845863990069967
2021-03-30,0.9890476776157776
2021-03-31,0.9952604386676596
2021-04-01,1.003725235062112
2021-04-02,1.003223372444581
2021-04-05,1.00335227357788
2021-04-06,1.002850597441091
2021-04-07,1.0072024849353434
2021-04-08,1.0066988836928759
2021-04-09,1.008313381281634
2021-04-12,0.9983958221172694
2021-04-13,0.9961441811530913
2021-04-14,0.996008239624806
2021-04-15,1.0012448333006276
2021-04-16,0.9965803537542275
2021-04-19,1.0046332085925698
2021-04-20,1.0106043931060487
2021-04-21,1.0091487657445095
2021-04-22,1.0156519725881157
2021-04-23,1.006969787942841
2021-04-26,1.006834466409268
2021-04-27,1.0139440008297325
2021-04-28,1.0190600113874473
2021-04-29,1.020154815674974
2021-04-30,1.0209526954210448
2021-05-03,1.017966470125555
2021-05-04,1.0051618786531678
2021-05-05,1.002145875014159
2021-05-06,1.002145875014159
2021-05-07,1.002145875014159
2021-05-10,1.002145875014159
2021-05-11,1.002145875014159
2021-05-12,1.002145875014159
2021-05-13,1.002145875014159
2021-05-14,1.002145875014159
2021-05-17,1.002145875014159
2021-05-18,1.002145875014159
2021-05-19,1.002145875014159
2021-05-20,1.002145875014159
2021-05-21,1.002145875014159
2021-05-24,1.002145875014159
2021-05-25,1.002145875014159
2021-05-26,1.002145875014159
2021-05-27,1.002145875014159
2021-05-28,1.002145875014159
2021-05-31,1.002145875014159
2021-06-01,1.001644802076652
2021-06-02,0.9992894009282939
2021-06-03,1.0000276450791785
2021-06-04,0.9990281266025278
2021-06-07,1.002434496709099
2021-06-08,0.995037158266067
2021-06-09,1.0024890926036076
2021-06-10,1.0062128226597875
2021-06-11,1.0137267523698867
2021-06-14,1.0113233787657565
2021-06-15,1.0140638497351429
2021-06-16,1.014003478313436
2021-06-17,1.0142030445991872
2021-06-18,1.0163659434797618
2021-06-21,1.0167683379367929
2021-06-22,1.0151247216896826
2021-06-23,1.0169255211628088
2021-06-24,1.0080736612471999
2021-06-25,1.0093793233978197
2021-06-28,1.016265730699322
2021-06-29,1.0146437453125399
2021-06-30,1.0161204314114363
2021-07-01,1.0148543166995942
2021-07-02,1.0030284839359584
2021-07-05,1.0111848449656
2021-07-06,1.0106792525431172
2021-07-07,0.9955435304174574
2021-07-08,0.9920455715648926
2021-07-09,0.9920455715648926
2021-07-12,0.9920455715648926
2021-07-13,0.9920455715648926
2021-07-14,0.9920455715648926
2021-07-15,0.9920455715648926
2021-07-16,0.9920455715648926
2021-07-19,0.9920455715648926
2021-07-20,0.9920455715648926
2021-07-21,0.9915495487791102
2021-07-22,0.9910860217463461
2021-07-23,0.9980182803470966
2021-07-26,0.9970513229166029
2021-07-27,0.9849298219417224
2021-07-28,0.9830948209961635
2021-07-29,0.9828053689954173
2021-07-30,0.9828053689954173
2021-08-02,0.9828053689954173
2021-08-03,0.9828053689954173
2021-08-04,0.9828053689954173
2021-08-05,0.9828053689954173
2021-08-06,0.9828053689954173
2021-08-09,0.9828053689954173
2021-08-10,0.9828053689954173
2021-08-11,0.9828053689954173
2021-08-12,0.9828053689954173
2021-08-13,0.9828053689954173
2021-08-16,0.9828053689954173
2021-08-17,0.9828053689954173
2021-08-18,0.9828053689954173
2021-08-19,0.9828053689954173
2021-08-20,0.9828053689954173
2021-08-23,0.9828053689954173
2021-08-24,0.9828053689954173
2021-08-25,0.9828053689954173
2021-08-26,0.9828053689954173
2021-08-27,0.9828053689954173
2021-08-30,0.9828053689954173
2021-08-31,0.9828053689954173
2021-09-01,0.9823139663109196
2021-09-02,0.9828549976281408
2021-09-03,0.9776740359146336
2021-09-06,0.9757121769245347
2021-09-07,0.978105268057792
2021-09-08,0.9793192437680263
2021-09-09,0.9849210011834861
2021-09-10,0.9866476018071154
2021-09-13,0.9923627337486479
2021-09-14,0.9937869816756297
2021-09-15,0.9832734601579642
2021-09-16,0.9701543439195501
2021-09-17,0.9745612605006251
2021-09-20,0.9741929330266674
2021-09-21,0.9750769720802043
2021-09-22,0.982412040212139
2021-09-23,0.9934810562117731
2021-09-24,0.9971850467200175
2021-09-27,0.9958880419587538
2021-09-28,1.0044439790458257
2021-09-29,1.0043219075315122
2021-09-30,1.0078585930770358
2021-10-01,1.0176618991841178
2021-10-04,1.0171530682345258
