,equity
2019-01-22,1.035298440963554
2019-01-23,1.0260731731245099
2019-01-24,1.0290524810090387
2019-01-25,1.0333412569207971
2019-01-28,1.0279825246691974
2019-01-29,1.034941801818525
2019-01-30,1.039101664270502
2019-01-31,1.0451941861705392
2019-02-01,1.0401557086243662
2019-02-04,1.0528462404114145
2019-02-05,1.0590904866955964
2019-02-06,1.0660685436490465
2019-02-07,1.0608124447146001
2019-02-08,1.0568974509995877
2019-02-11,1.055513902339501
2019-02-12,1.0611514722452438
2019-02-13,1.0689378364754876
2019-02-14,1.0708630767004503
2019-02-15,1.0607014238207884
2019-02-18,1.060301933563051
2019-02-19,1.071369864898073
2019-02-20,1.0742181519750584
2019-02-21,1.076713788611016
2019-02-22,1.0832655902360253
2019-02-25,1.073928200053726
2019-02-26,1.0538696806133516
2019-02-27,1.045472286792349
2019-02-28,1.0397574892244084
2019-03-01,1.0448842821439925
2019-03-04,1.03965724740604
2019-03-05,1.0414286093547178
2019-03-06,1.0466582285472226
2019-03-07,1.0313863202913613
2019-03-08,1.0287107906498425
2019-03-11,1.032863135475047
2019-03-12,1.0243458503420986
2019-03-13,1.0363424503213445
2019-03-14,1.0327054759056564
2019-03-15,1.0257054523983318
2019-03-18,1.0321256300129364
2019-03-19,1.0282671772508
2019-03-20,1.0254793762292396
2019-03-21,1.029353073779611
2019-03-22,1.0232339434470248
2019-03-25,1.0254283603672947
2019-03-26,1.024779656324067
2019-03-27,1.0170939786457391
2019-03-28,1.0209223953743005
2019-03-29,1.0196954586756073
2019-04-01,1.0233534166709228
2019-04-02,1.0134372345268503
2019-04-03,1.0187202623984302
2019-04-04,1.0189304135441988
2019-04-05,1.0202147768626306
2019-04-08,1.0107951103283797
2019-04-09,1.0072360109849874
2019-04-10,1.007671472665839
2019-04-11,1.0099925408488275
2019-04-12,1.0078006778354278
2019-04-15,0.9986708613892299
2019-04-16,1.0013138394275027
2019-04-17,1.003075943770742
2019-04-18,1.0100225802394762
2019-04-19,1.013788600609648
2019-04-22,1.0074042303347988
2019-04-23,1.001719662563574
2019-04-24,0.9881631462887899
2019-04-25,0.9964999194894972
2019-04-26,1.002628467595887
2019-04-29,1.002995455798448
2019-04-30,0.9994095619405514
2019-05-01,1.005408149887979
2019-05-02,1.0022419350078484
2019-05-03,0.9805791600292699
2019-05-06,0.9861387508991917
2019-05-07,0.9802295287066262
2019-05-08,0.9756301928320757
2019-05-09,0.9780210655246305
2019-05-10,0.9762584253521026
2019-05-13,0.9623071880800332
2019-05-14,0.9600337827005017
2019-05-15,0.9497565850195369
2019-05-16,0.9525942594787835
2019-05-17,0.9481995504302457
2019-05-20,0.9398911502335803
2019-05-21,0.9428727336377719
2019-05-22,0.946523045431251
2019-05-23,0.9446236896481754
2019-05-24,0.9390398468825164
2019-05-27,0.9427157088405705
2019-05-28,0.945207345881001
2019-05-29,0.9381579152658249
2019-05-30,0.9388147977789258
2019-05-31,0.9392166834785479
2019-06-03,0.9441356015459355
2019-06-04,0.9375142074707467
2019-06-05,0.9347090718487145
2019-06-06,0.9366128416260876
2019-06-07,0.943235802331475
2019-06-10,0.9399964652055363
2019-06-11,0.9439584588715865
2019-06-12,0.9467805101362295
2019-06-13,0.9491609054877991
2019-06-14,0.9477286397258431
2019-06-17,0.946271593188963
2019-06-18,0.9412457914972163
2019-06-19,0.9434095346258707
2019-06-20,0.9312025352823825
2019-06-21,0.9285876492209443
2019-06-24,0.9319919383484431
2019-06-25,0.9363694831675634
2019-06-26,0.9331233881653743
2019-06-27,0.9368362365872636
2019-06-28,0.9260143907864349
2019-07-01,0.9279625098584638
2019-07-02,0.9373149230675312
2019-07-03,0.93082890594969
2019-07-04,0.9263928058110549
2019-07-05,0.9215527122192416
2019-07-08,0.919132747632616
2019-07-09,0.9199401628843558
2019-07-10,0.9276584836498266
2019-07-11,0.9243977066123567
2019-07-12,0.9175358186804096
2019-07-15,0.924163996155475
2019-07-16,0.9177093576006161
2019-07-17,0.9135932624323793
2019-07-18,0.9165673179359308
2019-07-19,0.914251901172459
2019-07-22,0.9292553627670138
2019-07-23,0.9277552715166046
2019-07-24,0.9267669537242417
2019-07-25,0.9308331129563708
2019-07-26,0.9286194976734101
2019-07-29,0.9255658360213491
2019-07-30,0.9183980925356153
2019-07-31,0.9154470579415027
2019-08-01,0.924626947574463
2019-08-02,0.9337078467456981
2019-08-05,0.933521058490375
2019-08-06,0.9412863262023816
2019-08-07,0.9399278109706335
2019-08-08,0.944659444160705
2019-08-09,0.9499507485995116
2019-08-12,0.9505961318671958
2019-08-13,0.9417680668257561
2019-08-14,0.9340346238651138
2019-08-15,0.9446068409025011
2019-08-16,0.9540063814850436
2019-08-19,0.9685875513349166
2019-08-20,0.9655339104339062
2019-08-21,0.9650120159426787
2019-08-22,0.9554219653607755
2019-08-23,0.9562741034525626
2019-08-26,0.9625040959166622
2019-08-27,0.9564180358863497
2019-08-28,0.9501936179783157
2019-08-29,0.9402582312214237
2019-08-30,0.9408504994693107
2019-09-02,0.9396138436568611
2019-09-03,0.9388121271906762
2019-09-04,0.9281678272029684
2019-09-05,0.925617091982224
2019-09-06,0.9316006541581883
2019-09-09,0.9383244221967889
2019-09-10,0.9560793901080014
2019-09-11,0.9641306025657723
2019-09-12,0.9703286664832522
2019-09-13,0.9723231202710798
2019-09-16,0.9661680082541448
2019-09-17,0.9590987440244472
2019-09-18,0.9524378745557877
2019-09-19,0.9468024677243059
2019-09-20,0.9461422915513567
2019-09-23,0.9410294089548342
2019-09-24,0.939368233974366
2019-09-25,0.9439345975208879
2019-09-26,0.9385819799638517
2019-09-27,0.939809752460412
2019-09-30,0.9405057561791983
2019-10-01,0.9341285322457638
2019-10-02,0.9260769781054795
2019-10-03,0.9130162650932676
2019-10-04,0.9144697418314838
2019-10-07,0.9147421164474762
2019-10-08,0.9207331143795587
2019-10-09,0.9252060279741583
2019-10-10,0.9120345386456677
2019-10-11,0.9012907929393237
2019-10-14,0.8992316758693712
2019-10-15,0.9050311547987567
2019-10-16,0.9042595182175258
2019-10-17,0.9030201597889224
2019-10-18,0.8972328351324151
2019-10-21,0.9021036652119381
2019-10-22,0.9095622237739001
2019-10-23,0.9117888480979123
2019-10-24,0.9151518921449213
2019-10-25,0.9153142546645623
2019-10-28,0.9225616453988317
2019-10-29,0.9175650661764165
2019-10-30,0.9065977962418252
2019-10-31,0.9147216608324019
2019-11-01,0.9100422704884329
2019-11-04,0.913805386634971
2019-11-05,0.9147737799930336
2019-11-06,0.9156638470153923
2019-11-07,0.9092927432899837
2019-11-08,0.9116080388426228
2019-11-11,0.910009579652101
2019-11-12,0.9023065146029315
2019-11-13,0.8984972269129288
2019-11-14,0.8990443792876267
2019-11-15,0.9005214535439893
2019-11-18,0.8945801422969428
2019-11-19,0.8928356010946255
2019-11-20,0.8836927792615743
2019-11-21,0.8747760054510124
2019-11-22,0.871748788126782
2019-11-25,0.8741392293353308
2019-11-26,0.8728798679768093
2019-11-27,0.8606393967413999
2019-11-28,0.8562423431074844
2019-11-29,0.8538639451572929
2019-12-02,0.8499393843004318
2019-12-03,0.849077727506962
2019-12-04,0.8502238652911527
2019-12-05,0.8472293928041149
2019-12-06,0.8463832362914798
2019-12-09,0.8418242543428377
2019-12-10,0.8345472779770037
2019-12-11,0.8368752002010709
2019-12-12,0.8327317411593271
2019-12-13,0.8302646467018528
2019-12-16,0.8275665914597566
2019-12-17,0.8248956658115367
2019-12-18,0.8274642221050316
2019-12-19,0.8304552093290513
2019-12-20,0.8265773579576298
2019-12-23,0.8344549052971857
2019-12-24,0.8344923261868873
2019-12-25,0.8263344745420838
2019-12-26,0.8334395444274195
2019-12-27,0.8384858574381464
2019-12-30,0.8370243791919216
2019-12-31,0.8353213872678946
2020-01-01,0.8401825879947131
2020-01-02,0.8419828258933498
2020-01-03,0.8488143832051158
2020-01-06,0.852838309497719
2020-01-07,0.855225727167401
2020-01-08,0.8516941059627009
2020-01-09,0.8521160913993105
2020-01-10,0.8499636840363232
2020-01-13,0.8444601372508878
2020-01-14,0.8473518130734596
2020-01-15,0.8496326332725757
2020-01-16,0.8462030222485708
2020-01-17,0.8393230271092106
2020-01-20,0.8285395954789697
2020-01-21,0.8370553094005658
2020-01-22,0.8389359816690692
2020-01-23,0.844006785776419
2020-01-24,0.8517463483269837
2020-01-27,0.8595896326732939
2020-01-28,0.8580900544494056
2020-01-29,0.8680780366464765
2020-01-30,0.8672770484630593
2020-01-31,0.8614823746372597
2020-02-03,0.8618607645687334
2020-02-04,0.8667972752878425
2020-02-05,0.8737687657987727
2020-02-06,0.8859310363736009
2020-02-07,0.8963450687484005
2020-02-10,0.8993435387495008
2020-02-11,0.9027195071936914
2020-02-12,0.8947771679553876
2020-02-13,0.8920249968627768
2020-02-14,0.8896196740922786
2020-02-17,0.880126969477674
2020-02-18,0.8805316205263507
2020-02-19,0.8773698441498167
2020-02-20,0.8734038619918242
2020-02-21,0.8753129434541969
2020-02-24,0.8687335686749227
2020-02-25,0.8768645926184608
2020-02-26,0.8856092925434944
2020-02-27,0.8823544741042073
2020-02-28,0.885862014788028
2020-03-02,0.881805176518572
2020-03-03,0.879957303819174
2020-03-04,0.8872202779618626
2020-03-05,0.8869356571083379
2020-03-06,0.8756417335610761
2020-03-09,0.8792138580073503
2020-03-10,0.8750772943250207
2020-03-11,0.8751763661670683
2020-03-12,0.8738368114075581
2020-03-13,0.8763567307166971
2020-03-16,0.8826160589767033
2020-03-17,0.8761832292604875
2020-03-18,0.8751173391387282
2020-03-19,0.8767283791861274
2020-03-20,0.8708442872556283
2020-03-23,0.8633775872828532
2020-03-24,0.8625079812396923
2020-03-25,0.8587969386720371
2020-03-26,0.8528744308631644
2020-03-27,0.8459028462439904
2020-03-30,0.8522132971014029
2020-03-31,0.855586813541809
2020-04-01,0.8615648602441064
2020-04-02,0.8572722608270141
2020-04-03,0.8603127363724362
2020-04-06,0.8524797324572176
2020-04-07,0.8587815482099214
2020-04-08,0.8561627602155293
2020-04-09,0.8616528121887194
2020-04-10,0.8638362132499411
2020-04-13,0.8558177107965647
2020-04-14,0.8613104016319509
2020-04-15,0.8657855673831345
2020-04-16,0.8653941472677894
2020-04-17,0.8569300159479442
2020-04-20,0.8613442514162205
2020-04-21,0.8630889087299125
2020-04-22,0.8681883276191867
2020-04-23,0.8701405546955518
2020-04-24,0.8672153214117577
2020-04-27,0.8679182510864956
2020-04-28,0.8677043499982756
2020-04-29,0.8720866566807227
2020-04-30,0.8775134505839136
2020-05-01,0.8781538889136705
2020-05-04,0.8756558048204147
2020-05-05,0.8763632086057077
2020-05-06,0.8753554844282588
2020-05-07,0.8728022458078928
2020-05-08,0.8787568266973035
2020-05-11,0.8815650687720039
2020-05-12,0.8757686232534712
2020-05-13,0.8745714466552384
2020-05-14,0.8750668280751813
2020-05-15,0.8698563420634968
2020-05-18,0.8732099725245857
2020-05-19,0.8755921779070315
2020-05-20,0.8805286972957906
2020-05-21,0.8789189818507602
2020-05-22,0.8733855385413861
2020-05-25,0.8643224452375056
2020-05-26,0.8595749722077428
2020-05-27,0.8671314640928789
2020-05-28,0.8631591372348729
2020-05-29,0.8579662254110569
2020-06-01,0.8612412314204821
2020-06-02,0.8612174401356086
2020-06-03,0.8621494366185891
2020-06-04,0.8698106713046663
2020-06-05,0.8806376481769179
2020-06-08,0.8793117823724206
2020-06-09,0.8869959689872904
2020-06-10,0.8800253665611142
2020-06-11,0.885991393272598
2020-06-12,0.8843232502122071
2020-06-15,0.8817399714423253
2020-06-16,0.8795995358074716
2020-06-17,0.8741265930431741
2020-06-18,0.8734674830542768
2020-06-19,0.8710566826268509
2020-06-22,0.8701552405881773
2020-06-23,0.8639074281286429
2020-06-24,0.8569143331259103
2020-06-25,0.8506641979937708
2020-06-26,0.8376683298051381
2020-06-29,0.8367593580476219
2020-06-30,0.8344147256971766
2020-07-01,0.8310059043612803
2020-07-02,0.8338494314376858
2020-07-03,0.8278227929918096
2020-07-06,0.836001508058056
2020-07-07,0.8398793223372447
2020-07-08,0.8383131656454913
2020-07-09,0.8383550517814715
2020-07-10,0.8417684519719091
2020-07-13,0.8456430291549762
2020-07-14,0.8456057178332853
2020-07-15,0.8416338938758008
2020-07-16,0.8374766315579473
2020-07-17,0.8411057069872224
2020-07-20,0.852473977948306
2020-07-21,0.8454388061037643
2020-07-22,0.8429567688231226
2020-07-23,0.8541904816754322
2020-07-24,0.8549967751342302
2020-07-27,0.8526527864838475
2020-07-28,0.8607961498861223
2020-07-29,0.8638422825171683
2020-07-30,0.8652052575865311
2020-07-31,0.863788185357229
2020-08-03,0.8631800468979913
2020-08-04,0.8565356242242688
2020-08-05,0.8594976093466318
2020-08-06,0.8673363609633719
2020-08-07,0.8583694398537889
2020-08-10,0.8570531935198985
2020-08-11,0.8593465758995956
2020-08-12,0.8499948476443167
2020-08-13,0.8506159956850214
2020-08-14,0.8596831114620495
2020-08-17,0.8650624370821647
2020-08-18,0.8676972823637268
2020-08-19,0.8684504018579506
2020-08-20,0.8678124682861973
2020-08-21,0.87418846083742
2020-08-24,0.8844903132764865
2020-08-25,0.8864355193922168
2020-08-26,0.8744951697429925
2020-08-27,0.8717098443847421
2020-08-28,0.8748238818422781
2020-08-31,0.8764096098989045
2020-09-01,0.8788102586408593
2020-09-02,0.8682781574998024
2020-09-03,0.8669653250138926
2020-09-04,0.8640336947710234
2020-09-07,0.8689685606120586
2020-09-08,0.8676464073607526
2020-09-09,0.8713296549724429
2020-09-10,0.8648060857453848
2020-09-11,0.8615348841174572
2020-09-14,0.8639011209311461
2020-09-15,0.8718601909755057
2020-09-16,0.8702771687734241
2020-09-17,0.8690026276256773
2020-09-18,0.8750364653666806
2020-09-21,0.8694824072955244
2020-09-22,0.8702673263961458
2020-09-23,0.8656287129551712
2020-09-24,0.868092924524218
2020-09-25,0.8716391018580973
2020-09-28,0.8750218447299214
2020-09-29,0.8766263296027308
2020-09-30,0.8805451312689163
2020-10-01,0.875373098108158
2020-10-02,0.8736418508282483
2020-10-05,0.8745514835696517
2020-10-06,0.8609558422856751
2020-10-07,0.8624950397802179
2020-10-08,0.8654619307202228
2020-10-09,0.8626701403306757
2020-10-12,0.8718034646963104
2020-10-13,0.8782182306278044
2020-10-14,0.8733756804939572
2020-10-15,0.8709728794031674
2020-10-16,0.8808118797627956
2020-10-19,0.8839150226572803
2020-10-20,0.8773801379543775
2020-10-21,0.8731923560893364
2020-10-22,0.8702974531609695
2020-10-23,0.8679748275110976
2020-10-26,0.8620074913531692
2020-10-27,0.85710742823898
2020-10-28,0.851588653037616
2020-10-29,0.8546704744811557
2020-10-30,0.8545574897152954
2020-11-02,0.8531752353793153
2020-11-03,0.8545007044767161
2020-11-04,0.8582446593792892
2020-11-05,0.861590612515798
2020-11-06,0.8580294024479432
2020-11-09,0.8530364325640248
2020-11-10,0.8629194476537306
2020-11-11,0.8690248345900806
2020-11-12,0.8693694699484042
2020-11-13,0.8730453908035661
2020-11-16,0.8790148360484258
2020-11-17,0.8777376748653277
2020-11-18,0.8805180564157906
2020-11-19,0.8769107665166319
2020-11-20,0.8694642273195813
2020-11-23,0.8771076356026307
2020-11-24,0.8765995478849368
2020-11-25,0.8759875755615957
2020-11-26,0.8848166067810339
2020-11-27,0.8842074457696408
2020-11-30,0.8841036281172446
2020-12-01,0.8824346273049578
2020-12-02,0.8745605720007441
2020-12-03,0.8750071919663476
2020-12-04,0.8769184199746118
2020-12-07,0.8790679941310244
2020-12-08,0.8788784077068226
2020-12-09,0.880165513576118
2020-12-10,0.8837683148378479
2020-12-11,0.8840210629499897
2020-12-14,0.8934656197600692
2020-12-15,0.889476256142802
2020-12-16,0.8931947028735601
2020-12-17,0.898500112495336
2020-12-18,0.8956868838551815
2020-12-21,0.8910926149088729
2020-12-22,0.8954852777664954
2020-12-23,0.8868747926373323
2020-12-24,0.8878396447988097
2020-12-25,0.8838608726092461
2020-12-28,0.8811585943680305
2020-12-29,0.8758973065459581
2020-12-30,0.8689421411044044
2020-12-31,0.8669115014309965
2021-01-01,0.8737423102436237
2021-01-04,0.8813970823395059
2021-01-05,0.8823195590027976
2021-01-06,0.8805484246024476
2021-01-07,0.8681693802765552
2021-01-08,0.8653296927081335
2021-01-11,0.8637406976418345
2021-01-12,0.8607686468678665
2021-01-13,0.8625545173290408
2021-01-14,0.8625446111915548
2021-01-15,0.8734906459701585
2021-01-18,0.8806987821749124
2021-01-19,0.8782583516931226
2021-01-20,0.8803505342958433
2021-01-21,0.8835493731784584
2021-01-22,0.8922680601833898
2021-01-25,0.8938723578131643
2021-01-26,0.9036775509033044
2021-01-27,0.9076549557873411
2021-01-28,0.9063924897754705
2021-01-29,0.9090925273275151
2021-02-01,0.913908695733927
2021-02-02,0.9165411748349384
2021-02-03,0.9135211027852966
2021-02-04,0.9106739952952284
2021-02-05,0.9079932368411817
2021-02-08,0.9132117386356552
2021-02-09,0.916251334098855
2021-02-10,0.9188516812623502
2021-02-11,0.907273736332587
2021-02-12,0.9181390321732482
2021-02-15,0.923727130964493
2021-02-16,0.9233863926933389
2021-02-17,0.9160256362028332
2021-02-18,0.9144829982471974
2021-02-19,0.9074875464476699
2021-02-22,0.9099863395600081
2021-02-23,0.9075900547939466
2021-02-24,0.8944629663898297
2021-02-25,0.8898149345848982
2021-02-26,0.8979380283708935
2021-03-01,0.9018550902832407
2021-03-02,0.9069717878513041
2021-03-03,0.911295211945406
2021-03-04,0.8994838122840376
2021-03-05,0.8978568321694421
2021-03-08,0.9007852438581244
2021-03-09,0.9000697932161172
2021-03-10,0.8920510186917143
2021-03-11,0.8889516770172037
2021-03-12,0.8834443268757257
2021-03-15,0.8846064846751944
2021-03-16,0.884651846990265
2021-03-17,0.8836834412613536
2021-03-18,0.8837187077129249
2021-03-19,0.8882994341729841
2021-03-22,0.8865225662846092
2021-03-23,0.8801043404753625
2021-03-24,0.8778380602400405
2021-03-25,0.8773640172473425
2021-03-26,0.8773224622245838
2021-03-29,0.8769200014294544
2021-03-30,0.8741419393517537
2021-03-31,0.8681741781698572
2021-04-01,0.8645579582824062
2021-04-02,0.8597748631088278
2021-04-05,0.8590067172566372
2021-04-06,0.8524874110288627
2021-04-07,0.8516906364522574
2021-04-08,0.8558619822801294
2021-04-09,0.8493443498406251
2021-04-12,0.8511940138974564
2021-04-13,0.8425345329172222
2021-04-14,0.8400079750660423
2021-04-15,0.841730087280841
2021-04-16,0.8428172623183032
2021-04-19,0.8520858247593853
2021-04-20,0.8544033983680359
2021-04-21,0.8491623604414718
2021-04-22,0.8506550261292615
2021-04-23,0.8534858844993592
2021-04-26,0.8575937078910147
2021-04-27,0.8604449219412174
2021-04-28,0.8637824474859392
2021-04-29,0.8634856645408195
2021-04-30,0.8591593537136801
2021-05-03,0.8520937309011564
2021-05-04,0.8558864252653466
2021-05-05,0.8488805543093365
2021-05-06,0.8486616265602296
2021-05-07,0.852879833107811
2021-05-10,0.8458639635305556
2021-05-11,0.8435889737610861
2021-05-12,0.8420204422376968
2021-05-13,0.831638226376934
2021-05-14,0.8294139344398354
2021-05-17,0.8215365918630517
2021-05-18,0.8237797677867114
2021-05-19,0.8230461097811592
2021-05-20,0.8293210632181169
2021-05-21,0.8366210822817901
2021-05-24,0.8483416414825373
2021-05-25,0.8524890861487309
2021-05-26,0.8550462404979742
2021-05-27,0.8556908639784342
2021-05-28,0.8653354142706551
2021-05-31,0.8705090100741497
2021-06-01,0.8764083205121362
2021-06-02,0.876458037414207
2021-06-03,0.8821449306916797
2021-06-04,0.8892223490211804
2021-06-07,0.8910969440227062
2021-06-08,0.888870357029303
2021-06-09,0.8818352903989808
2021-06-10,0.8862822342935781
2021-06-11,0.8884335963389111
2021-06-14,0.8925164259021815
2021-06-15,0.8917495233617666
2021-06-16,0.8947114463520709
2021-06-17,0.8929954531481563
2021-06-18,0.8892696832620868
2021-06-21,0.8944901955111763
2021-06-22,0.8882178465100324
2021-06-23,0.8869060460807053
2021-06-24,0.8918466516873182
2021-06-25,0.8855997400230207
2021-06-28,0.8929695159656088
2021-06-29,0.889863165369142
2021-06-30,0.880955466298901
2021-07-01,0.881598663458129
2021-07-02,0.8770093508799371
2021-07-05,0.8766122320392372
2021-07-06,0.8812045275640333
2021-07-07,0.8848770853819012
2021-07-08,0.8813414673349924
2021-07-09,0.8745448901836215
2021-07-12,0.8782803632269937
2021-07-13,0.8697266878955788
2021-07-14,0.8719847407687983
2021-07-15,0.8698353528680992
2021-07-16,0.8626400874563287
2021-07-19,0.8640840714883179
2021-07-20,0.8665995223696952
2021-07-21,0.8608863297364702
2021-07-22,0.8643009335970785
2021-07-23,0.8680146062707621
2021-07-26,0.8659859255413958
2021-07-27,0.8703626338482533
2021-07-28,0.8703966060758329
2021-07-29,0.8757669746922067
2021-07-30,0.8732548793998683
2021-08-02,0.8732747960246849
2021-08-03,0.8775388214301262
2021-08-04,0.8718837198166907
2021-08-05,0.8730663345573177
2021-08-06,0.8747489258490244
2021-08-09,0.8722785752187312
2021-08-10,0.8717282816391604
2021-08-11,0.8665091940514437
2021-08-12,0.8549315085870556
2021-08-13,0.8501676348499091
2021-08-16,0.850541252725203
2021-08-17,0.848291920353929
2021-08-18,0.8605188806571994
2021-08-19,0.8615261378272278
2021-08-20,0.8538159987874648
2021-08-23,0.848306327106663
2021-08-24,0.8535264508141046
2021-08-25,0.8429202006655506
2021-08-26,0.8481815090174782
2021-08-27,0.8498205662242203
2021-08-30,0.8575758033204605
2021-08-31,0.8636580622848273
2021-09-01,0.8715735157051497
2021-09-02,0.868026079070777
